paragraph,Response
"Regjeringens klimamelding bør:  - sikre at all transportplanlegging legger klimamålene og lavutslippsomstilling til grunn, med særlig vekt på UFF-prinsippet der redusert etterspørsel etter transport er førende - pågående arbeid med ny Nasjonal transportplan (NTP) og reviderte statlige planretningslinjer om samordnet bolig-, areal- og transportplanlegging må ses i sammenheng med klimameldingen - ha et langsiktig, tverrsektorielt perspektiv for transportsektoren og gi tydelige føringer knyttet til valg av infrastruktur, slik at denne ikke låser inn utviklingen i lite klimavennlige transportformer  - sette en nasjonal ambisjon om at Norge skal ha en kjøretøypark (personbil, varebil og lastebil) helt uten fossile utslipp i 2040 - lage et nytt mål for å effektivisere næringstransporten etter modell fra nullvekstmålet - sikre at det raskt gis hjemmel til å innføre nullutslippssoner - legge opp til å endre regelverk slik at kommuners handlingsrom for testing og pilotering på mobilitetsområdet blir større - sikre at konkurransefordeler for elektriske kjøretøy opprettholdes eller forbedres Energisystemet Oslo kommune støtter utvalgets anbefalinger om å planlegge for et lavenergisamfunn. Klimaomstillingen krever kraft, og framover må helhetlig energiplanlegging stå sentralt for at vi skal lykkes i utviklingen av et energisystem tilpasset nullutslippssamfunnet. Det må utvikles rammevilkår og virkemidler for økt lokal energiproduksjon, redusert energibruk og økt energifleksibilitet. Samtidig er det sentralt at både klimamålene og naturmålene legges til grunn i nasjonal og kommunal planlegging av energisystemet. Oslo kommune mener at nasjonale myndigheter bør tilrettelegge for helhetlig energiplanlegging, hvor kostnadene ved å bygge ut ny kraft, i form av arealbeslag, investeringskostnader og miljøkostnader, vurderes mot kostnaden ved å støtte energieffektiviseringstiltak og tiltak som bidrar til mer fleksibel energibruk.  Oslo kommune utvikler p.t. et energiplanleggingsverktøy som viser nettkapasitet, kapasitet i det termiske systemet, klimatiltak og byplanlegging i sammenheng. Verktøyet utvikles i samarbeid med kommunens nettselskap, Elvia, og fjernvarmeselskapet Hafslund Oslo Celsio. Formålet er å ha et verktøy og en plattform for å diskutere utvikling av energisystemet i Oslo i tråd med klimamålene.  Utvalget anbefaler at redusert energibruk og energieffektivisering alltid må vurderes før utbyg- ging av mer nett og kraft. Oslo kommune støtter anbefalingen og mener det bør utvikles kraftigere nasjonale virkemidler og insentiver for å redusere energibruken. Energieffektivisering er den minst konfliktfylte måten å tilgjengeliggjøre energi og effekt på. Ved å gi insentiver og opplyse om energieffektivisering ved oppgradering av bygninger, kan behovet for økt utbygging av kraft og nettkapasitet reduseres.   Utvalget anbefaler mer restriktiv arealbruk for andre formål enn utbygging av fornybar energi. Oslo kommune vil i denne forbindelse påpeke at lokal energiproduksjon på allerede utbygde arealer og mer fleksible energiløsninger i bygg, vil redusere behovet for utbygging. Et viktig grep for å få til dette, er at plan- og bygningsloven gir tydeligere hjemler til å kunne stille krav om lokal fornybar energiproduksjon i tilknytning til byggeprosjekter. Samtidig bør energilovgivningen endres for å åpne for mer fleksible energiløsninger og -deling på områdenivå. Lokal energiproduksjon i forbindelse med utbygging og felles energiløsninger ser både energi, klima og naturkrise i sammenheng, ved at man får en mer effektiv utnyttelse av nedbygget areal og dermed redusert behov for nedbygging av naturområder. Regjeringens klimamelding bør:  sikre at klima- og naturmål legges til grunn i nasjonal og kommunal planlegging av energisystemet  tydeliggjøre muligheten for lokale myndigheter til å stille krav om lokal energiproduksjon der det er hensiktsmessig  tydeliggjøre kommunenes rolle i planlegging av energisystemet, i tråd med nasjonale planretningslinjer for klima- og energiplanlegging  etablere verktøy for å følge energibruksutviklingen i ulike sektorer og bidra til å synliggjøre potensial og mulige tiltak for energieffektivisering Usikkerhet og rettferdighet i omstillingen Utvalget skal ha honnør for et bredt perspektiv på rettferdighet i omstillingen og vektleggingen av spørsmål om rettferdighet mellom generasjoner, mellom land og mellom ulike grupper i samfunnet. Samtidig mener Oslo kommune at anbefalingen om fordelingsvirkninger bør ses i sammenheng med anbefalingene om beslutningsprosesser og anerkjennelse. Dette bør innebære å vektlegge perspektivene til minoriteter og sårbare grupper i vurderinger og beslutningsprosesser, og å involvere disse gruppene bedre i utforming av klimapolitikk som berører dem.  Et perspektiv som ikke framgår like tydelig av utvalgets arbeid, er at alle bør få mulighet til å delta i klimaomstillingen. Dette spørsmålet handler ikke bare om fordelingseffekter og videreutvikling av arbeidstakeres kompetanse, men også om å sikre muligheter for ulike grupper til å delta i, og være en del av, de klimavennlige løsningene.   Regjeringens klimamelding og naturmelding bør:   - følge opp alle utvalgets anbefalinger knyttet til rettferdig omstilling  - ta opp hvordan de ulike perspektivene på rettferdighet, som fordeling, demokrati og anerkjennelse, kan inngå samlet i beslutningsprosesser - ta opp hvordan alle deler av befolkningen, spesielt særskilt sårbare grupper, kan delta i klimaomstillingen Norges fotavtrykk – forbruksbaserte klimagassutslipp og sirkulærøkonomi Oslo kommune støtter forslaget om å utvikle eget nasjonalt mål for reduksjon av forbruksbaserte utslipp. Et slikt mål, sammen med konkrete virkemidler, vil kunne være viktig for utviklingen av en mer sirkulær økonomi i Norge. Det kan også bidra til omstilling i andre land, gjennom for eksempel innkjøpskrav, og at kunnskapsgrunnlaget om forbruksbaserte utslipp styrkes. Bedre kunnskap er sentralt for mest mulig treffsikre virkemidler. Kommunenes evne til å bidra til reduksjon i forbruksbaserte utslipp (også kalt indirekte utslipp) er avhengig av endrede rammebetingelser som fremmer blant annet bærekraftig kosthold, redusert matsvinn, reparasjon, ombruk og materialgjenvinning, og som reduserer mengden produkter med kort levetid og som ikke kan repareres eller materialgjenvinnes. Kommunenes innkjøpsmakt er betydelig, men i mange tilfeller ikke stor nok til å utløse de endringene som trengs i markedet for å oppnå klimamålene. Høyere minstekrav, bedre og mer standardisert produktinformasjon og endringer i nasjonale avgiftssatser kan være avgjørende. Gjennom Oslos arbeid med ny temaplan for sirkulær økonomi, har vi identifisert at det er behov for en gjennomgang av skatte- og avgiftspolitikken for å styrke insentivene til å reparere og bevare framfor å kjøpe nytt.","  Sure, here are the arguments in the text without any paraphrasing or summarization:

* Sikre at all transportplanlegging legger klimamålene og lavutslippsomstilling til grunn, med særlig vekt på UFF-prinsippet der redusert etterspørsel etter transport er førende.
* Pågående arbeid med ny Nasjonal transportplan (NTP) og reviderte statlige planretningslinjer om samordnet bolig-, areal- og transportplanlegging må ses i sammenheng med klimameldingen.
* Ha et langsiktig, tverrsektorielt perspektiv for transportsektoren og gi tydelige føringer knyttet til valg av infrastruktur, slik at denne ikke låser inn utviklingen i lite klimavennlige transportformer.
* Sette en nasjonal ambisjon om at Norge skal ha en kjøretøypark (personbil, varebil og lastebil) helt uten fossile utslipp i 2040.
* Lage et nytt mål for å effektivisere næringstransporten etter modell fra nullvekstmålet.
* Sikre at det raskt gis hjemmel til å innføre nullutslippssoner.
* Legge opp til å endre regelverk slik at kommuners handlingsrom for testing og pilotering på mobilitetsområdet blir større.
* Sikre at konkurransefordeler for elektriske kjøretøy opprettholdes eller forbedres.
* Energisystemet Oslo kommune støtter utvalgets anbefalinger om å planlegge for et lavenergisamfunn.
* Klimaomstillingen krever kraft, og framover må helhetlig energiplanlegging stå sentralt for at vi skal lykkes i utviklingen av et energisystem tilpasset nullutslippssamfunnet.
* Det må utvikles rammevilkår og virkemidler for"
Bygg- og anleggsbransjen står i en særstilling med høye forbruksbaserte utslipp fra material- bruk. Det bør legges til rette for at ambisiøse kommuner kan gå foran gjennom strengere krav i reguleringsplaner.,"  Sure, here are the arguments in the given text:

1. Bygg- og anleggsbransjen står i en særstilling med høye forbruksbaserte utslipp fra material-bruk.
2. Det bør legges til rette for at ambisiøse kommuner kan gå foran gjennom strengere krav i reguleringsplaner.

In English, these arguments would be:

1. The construction and engineering industry has a unique position with high consumption-based emissions from material use.
2. It should be made possible for ambitious municipalities to take the lead through stricter requirements in regulatory plans.

I hope that helps! Let me know if you have any further questions or if you'd like me to summarize the arguments in any way."
"Offentlige anskaffelser kan være et kraftfullt virkemiddel for å bidra til mer sirkulær økonomi. Som utvalget peker på, kan næringslivet risikere svekket konkurransekraft eller problemer med finansiering og tilgang til kritiske eller strategiske materialer dersom det ikke omstiller seg i retning av mer sirkulære forretningsløsninger. Konkurransekraft kan svekkes som følge av fysisk risiko (manglende eller dyrere råvarer) og omstillingsrisiko (endrede reguleringer, markeder og omdømme). Overgang til en sirkulær økonomi har derfor klare positive effekter også utover klima-, miljø- og naturgevinster. Oslo kommune mener derfor det statlige anskaffelsesregelverket bør gjennomgås med tanke på å fremme omstillingen av næringslivet. Oslo kommune vil komme tilbake med høringsuttalelse til NOU 2023: Ny lov om offentlige anskaffelser.29.02.2024","  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

1. Offentlige anskaffelser kan være et kraftfullt virkemiddel for å bidra til mer sirkulær økonomi.
2. Næringslivet risikere svekket konkurransekraft eller problemer med finansiering og tilgang til kritiske eller strategiske materialer dersom det ikke omstiller seg i retning av mer sirkulære forretningsløsninger.
3. Konkurransekraft kan svekkes som følge av fysisk risiko (manglende eller dyrere råvarer) og omstillingsrisiko (endrede reguleringer, markeder og omdømme).
4. Overgang til en sirkulær økonomi har derfor klare positive effekter også utover klima-, miljø- og naturgevinster.
5. Oslo kommune mener derfor det statlige anskaffelsesregelverket bør gjennomgås med tanke på å fremme omstillingen av næringslivet.
6. Oslo kommune vil komme tilbake med høringsuttalelse til NOU 2023: Ny lov om offentlige anskaffelser.29.02.2024."
"Oslo kommune slutter seg til utvalgets anbefaling om en omstilling av matsystemet. Det er viktig å se helhetlig på denne omstillingen, ettersom mange tiltak kan ha gevinster for både klima, miljø, helse og dyrevelferd, slik det legges opp til i EUs strategi Farm to Fork. Det er også viktig å ruste matsystemet for både dagens og framtidige klimaendringer og å redusere sårbarhet. For å oppuntre befolkningen til å gå over til et mer plantebasert kosthold, er det også behov for positive virkemidler, som for eksempel tydelig merking, konkurransedyktig pris mm. I utredningen er det vurderinger av hvilke utslipp som kan stå igjen i 2050, når Norge er et lavutslippssamfunn, bl.a. fordi det ikke er teknisk mulig å fjerne dem. Vi stiller spørsmål ved at klimautvalget i NOUen ikke foreslår endringer i landbruksproduksjonen. Mens Miljødirektoratet i rapporten «Klimatiltak i Norge mot 2030» (2023) viser til at dersom kostholdsrådene følges, vil utslippene fra norsk jordbruk kunne reduseres til 3,5 millioner tonn allerede i 2030, forutsetter klimautvalget i sin NOU at det ikke skjer endringer i landbruksproduksjonen.","  Here are the arguments in the text without paraphrasing and summarization:

1. It is important to look at the overall picture when it comes to the transformation of the food system, as many measures can have benefits for climate, environment, health, and animal welfare, as outlined in the EU's Farm to Fork strategy.
2. It is important to future-proof the food system for both current and future climate changes and reduce vulnerability.
3. To encourage the population to switch to a more plant-based diet, there is a need for positive incentives, such as clear labeling, competitive pricing, etc.
4. The report assesses which emissions can remain in 2050, when Norway is a low-emission society, as it is not technically possible to remove them all.
5. The question is raised as to why the Climate Committee in the NOU does not propose changes to agricultural production, while the Environment Directorate in the report ""Climate Measures in Norway towards 2030"" (2023) shows that if the dietary recommendations are followed, emissions from Norwegian agriculture could be reduced to 3.5 million tons as early as 2030, assuming no changes in agricultural production."
"Regjeringens klimamelding bør:  - sette et tydelig nasjonalt mål og regnskap for Norges forbruksbaserte klimagassutslipp  - tydeliggjøre handlingsrommet for å stille klimakrav til materialbruk i arealplaner. Det er også behov for hjemmel til å nekte riving av bygg av klimahensyn og muligheten til å sikre ombruk av bygg og materialer i bestemmelser i reguleringsplaner. Fremtidige krav i Byggteknisk forskrift må være minimumskrav, inkludert for materialer, med mulighet for ambisiøse kommuner til å gå foran  - initiere en gjennomgang av skatte- og avgiftspolitikken slik at det blir lettere å reparere og bevare enn å kjøpe nytt - igangsette en gjennomgang av det statlige anskaffelsesregelverket for å fremme mer sirkulære forretningsløsninger Karbonfangst, lagring og negative utslipp  Oslo kommune støtter utvalgets konklusjon om at karbonfangst og lagring ikke skal erstatte arbeid med utslippsreduksjoner. Samtidig er karbonfangst og -lagring og negative utslipp nødvendig for at verden skal nå klimamålene. Det er nødvendig å utvikle en troverdig politikk på dette feltet så tidlig som mulig, med langsiktige tiltak og virkemidler som stimulerer til lønnsomme prosjekter. Oslo har selv en visjon om å bli karbonnegativ senest innen 2030.   Nasjonale myndigheter bør utvikle prinsipper for bokføring av negative utslipp mot klimamål, hvor det skilles mellom permanente og mindre varige negative utslipp. Ved forbrenning av fossile ressurser, frigis CO2 i atmosfæren som har vært lagret i millioner av år. For å kompensere for disse utslippene på en troverdig måte, må karbonet som fjernes også lagres permanent, som for eksempel i geologiske formasjoner.   Opptak og lagring av CO2 i skog og andre arealer er sårbare for blant annet endret politikk, skjøtsel og naturlige forstyrrelser som vil øke med klimaendringene, som skogbrann eller vindfall. Oslo kommune er derfor enig i utvalgets anbefaling om at naturlig opptak av og lagring av CO2 fra skog og arealer bør bokføres mot egne, separate klimamål for skog og arealer.  For Oslo innebærer dette at det kun er fangst av de fossile utslippene ved Klemetsrud som kan bokføres mot Oslos mål om 95 prosent utslippsreduksjon. Dette er viktig for å sikre ambisjons- nivået og miljøintegriteten i utslippsmålet. Den delen av karbonfangsten som er biogen (bio- CCS), telles ikke mot klimamålet om 95 prosent utslippsreduksjon i 2030, men vil kunne regnes med i oppfyllelsen av Oslos visjon om å bli karbonnegativ innen 2030.     Oslo kommune støtter videre utvalgets anbefaling om at det innføres prisincentiver for miljømessig forsvarlig fjerning av CO2 (negative utslipp). Dette kan være i form av en omvendt CO2-avgift (belønningsordning for fangst og lagring av biogent CO2) med en forutsigbar opptrapping. Samtidig må det utvikles nasjonale prinsipper for hvordan en omvendt avgift fungerer. Dette bør ses i sammenheng med EUs fremtidige sertifiseringssystem for karbonfjerning og for salg av karbonkreditter, blant annet for å unngå dobbeltteling av negative utslipp. Det er spesielt viktig for Norge å utvikle en politikk på dette området, siden vi er tidlig ute med karbonfangst og -lagring.   Hvis Norge skal nå utslippsforpliktelsene for ikke-kvotepliktig utslipp, må det installeres CCS på flere avfallsforbrenningsanlegg før 2030. Insentiver for prising av negative utslipp, som omvendt CO2-avgift, sannsynligvis i kombinasjon med en form for investeringsstøtte, vil være avgjørende for å realisere disse anleggene. Dette gjelder også for Oslos egne anlegg, hvor en omvendt avgift og investeringsstøtte vil være gunstig alle de tre avfallsforbrenningsanleggene våre (det foreligger foreløpig bare konkrete planer om realisering av karbonfangst på avfallsforbrenningsanlegget på Klemetsrud i Oslo). Finansiering av “first of a kind”-prosjekter som karbonfangst og -lagring på Klemetsrud vil også være viktig nasjonalt og internasjonalt for å få ned kostnadene ved CCS på sikt.  Regjeringens klimamelding bør:  - angi prinsipper for bokføring av negative utslipp mot klimamål  - gi føringer om at det skal etableres en omvendt avgift (belønningsordning) for fangst og lagring av biogen CO2, samt tydeliggjøre hvordan virkemidlet vil fungere sammen med salg av karbonkreditter for negative utslipp. Den omvendte CO2-avgiften bør opp på 2000 kr/tonn slik som den ordinære CO2-avgiften (dvs. om lag 2300 2023-kroner). Behov for bedre kommunalt klimaregnskap Klimautvalget har ikke tatt opp behovet for et bedre kommunalt klimaregnskap, men Oslo mener dette er helt sentralt. Klimaregnskapet er et viktig virkemiddel for kommunene når de skal prioritere hvor de skal sette inn virkemidler for å nå sine klimamål. Ambisiøse virkemidler i kommunene gjør det også enklere for staten å nå sine klimamål. Det er imidlertid flere problemer med det kommunale klimaregnskapet som Miljødirektoratet publiserer årlig. Oslo kommune er derfor opptatt av at klimameldingen må signalisere flere forbedringer i klimaregnskapet. Et kvalitetsløft for statistikken krever at oppgaven prioriteres høyere av Miljødirektoratet, men trolig også friske midler over statsbudsjettet.   Regjeringens klimamelding bør  - signalisere et løft for det kommunale klimaregnskapet. Det må være en ambisjon at metodene forbedres, slik at statistikken fanger opp effekter av de viktigste lokale klimatiltakene innen veitrafikk, bygg og anlegg, avfallsforbrenning m.v.  - forutsette at det blir et bedre system for kvalitetskontroll i statistikkproduksjonen, slik at vi unngår mange runder med feilretting, slik det var i publiseringen i desember 2023.","  Here are the arguments in the text without any paraphrasing or summarization:

1. The government's climate report should set clear national targets and accounting for Norway's consumption-based greenhouse gas emissions.
2. The government's climate report should provide guidance on how to establish a carbon budget and emission reduction targets for material use in spatial planning.
3. The government's climate report should recommend rejecting the construction of new buildings that do not meet climate requirements and encourage the reuse and recycling of materials in existing buildings.
4. The government's climate report should suggest a reward system for carbon capture and storage (CCS) and negative emissions, such as an inverted carbon tax or green certificate scheme.
5. The government's climate report should prioritize the development of a national policy for carbon capture and storage (CCS) and negative emissions, including the establishment of a national registry for carbon credits and the promotion of circular economy principles.
6. The government's climate report should emphasize the importance of sustainable forest management and the protection of forests as a means of achieving climate goals.
7. The government's climate report should recognize the importance of local climate governance and call for improved climate reporting and accounting at the municipal level.
8. The government's climate report should propose measures to increase the share of renewable energy in the transportation sector, such as incentives for electric vehicles and public transportation.
9. The government's climate report should suggest a national strategy for the phase-out of fossil fuels and the transition to renewable energy sources.
10. The government's climate report should emphasize the need for public education and awareness-raising campaigns to promote climate action and encourage behavioral change among individuals and businesses."
"Norge har etter klimaloven lovfestet et mål om å bli et lavutslippssamfunn innen 2050. Vi skal i 2050 slippe ut bare 90-95 % av det vi slapp ut i referanseåret 1990. NOU-en redegjør for valgene som må gjøres for å nå dette målet.  Pelagisk Forening er en interesseorganisasjon for fiskebåtrederier. Vi har medlemmer i både kyst- og havfiskeflåten. Vårt høringssvar tar utgangspunkt i tema som gjelder fisket og fiskeriene.   Fisk er mat, og fiskeri er høsting av mat Pelagisk Forening har i mange år jobbet for å fremvise at fisk er god og næringsrik mat, og at fiskeri er høsting av klimavennlig mat, og ikke bare næringsaktivitet. Dette perspektivet støtter utredningen. Det er vi glad for. Dette må videreføres seinere. I utredningen påpeker utvalget at  ...de ulike aktørene i matsystemet står overfor svært ulike rammebetingelser, reguleringer og overføringer. Her mener vi utvalget er inne på noe vesentlig. Fiskeriene må i større grad sees på som høstere av mat, og vilkår må derfor ha i seg noe av de samme hensynene som jordbruket får.   Egen utslippskategori og tydeliggjøring I utredningen blir utslipp fra fiske kategorisert sammen med «luftfart, sjøfart, motorredskaper m.m». Disse næringene er helt urealistiske å forholde seg til. Fiske er en primærnæring som høster mat. Det er ikke rekreasjon, eller transport. Å plassere fiske i en sekkepost med transport, og utbyggingsredskaper er lite hensiktsmessig blant annet fordi næringene ikke er sammenlignbare, har helt forskjellige rammebetingelser og fiske er det eneste som har utbytte bestemt av naturgitte forutsetninger. Fiske er høsting av mat. Det er derfor behov for tydeligere tall på utslipp fra fiske alene. Slik regelverket er i dag er det også behov for å kategorisere utslipp fra utenlandske fiskefartøys bunkring i Norge, og norske fartøys bunkring i utlandet. Sånn kan vi i mye større grad få oversikt over utslippene, og hvordan de blir påvirket av de til enhver tid gjeldende rammebetingelsene (reguleringer). Fisket er ikke noe statisk: det endrer seg ut fra enighet med de andre kyststatene, total kvotestørrelse og kvotefordeling (og eventuelle kvotebonuser), regelverket, reguleringer, biologien: hvor er fisken, hvordan oppfører fisken seg, og hvordan samler fisken seg. Å se hvordan de forskjellige innvirker på utslippene er nødvendig for å se på tiltak for å få ned utslippene.","  Her er argumentene i teksten, skrevet på norsk:

1. Norge har lovfestet et mål om å bli et lavutslippssamfunn innen 2050, med en reduksjon av 90-95 % av utslippene fra referanseåret 1990.
2. Fisk er mat og fiskeri er en høsting av mat, og derfor bør fiskeriene ses på som høstere av mat og få samme behandling som jordbruket.
3. Utslipp fra fiske bør tydeliggjøres og skilles fra andre næringer som luftfart, sjøfart og motorredskaper, siden fiske er en primærnæring som høster mat og har helt forskjellige rammebetingelser.
4. Det er behov for klarere regelverk for å oppnå en bedre oversikt over utslippene fra fiske, slik at man kan se hvordan de blir påvirket av gjeldende rammebetingelser og reguleringer.
5. Fisket er ikke statisk, men endrer seg på grunn av enighet med andre kyststater, total kvotestørrelse og kvotefordeling, regelverket og biologiske faktorer. Det er derfor nødvendig å se på hvordan de forskjellige faktorene innvirker på utslippene for å kunne implementere tiltak for å få ned utslippene."
"Motstridende hensyn Fiskefartøy bruker i dag drivstoff som medfører utslipp. Per 2024, 26 år før 2050, fremstår veien mot lavutslippssamfunnet og målet i klimaloven som fullstendig urealistisk å oppnå. For kystflåten er det så vidt kommet i gang prosjekter med hybrid- og eller batterisjarker. For havfiskeflåten er det per i dag ingen realistiske alternativer som vil fungere med driftsmønsteret, og det er ingen av alternativene som fremstår som et klart og tydelige alternativ til dagens drivstoff.","  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

1. Fiskefartøy bruker i dag drivstoff som medfører utslipp.
2. Per 2024, 26 år før 2050, fremstår veien mot lavutslippssamfunnet og målet i klimaloven som fullstendig urealistisk å oppnå.
3. For kystflåten er det så vidt kommet i gang prosjekter med hybrid- og eller batterisjarker.
4. For havfiskeflåten er det per i dag ingen realistiske alternativer som vil fungere med driftsmønsteret, og det er ingen av alternativene som fremstår som et klart og tydelige alternativ til dagens drivstoff."
"Regelverket for norsk fiskerinæring har i dag formålsbestemmelser som gjør at man i tillegg til en bærekraftig høsting skal bidra til bosetting og sysselsetting i distriktene, en variert flåte, og samfunnsøkonomisk lønnsomhet. Disse står et samlet Storting bak, og den nye meldingen om kvotesystemet står fast på dette. Med de klimamålene som er satt står vi i fare for å bryte med en eller flere av disse. Disse fiskeripolitiske formålene gjør at vi setter begrensninger på effektiviteten til flåten. De norske kvotene kan fiskes med betydelig færre fartøy, og mer kystnært enn vi gjør i dag. Det vil bli en ekstrem balansegang å oppfylle de fiskeripolitiske målsetningene samtidig som man skal oppfylle klimamålene.","  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

1. Regelverket for norsk fiskerinæring har formålsbestemmelser som gjør at man skal bidra til bosetting og sysselsetting i distriktene, en variert flåte, og samfunnsøkonomisk lønnsomhet.
2. Disse formålene står et samlet Storting bak.
3. Den nye meldingen om kvotesystemet står fast på dette.
4. Med de klimamålene som er satt står vi i fare for å bryte med en eller flere av disse formålene.
5. Disse fiskeripolitiske formålene gjør at vi setter begrensninger på effektiviteten til flåten.
6. De norske kvotene kan fiskes med betydelig færre fartøy, og mer kystnært enn vi gjør i dag.
7. Det vil bli en ekstrem balansegang å oppfylle de fiskeripolitiske målsetningene samtidig som man skal oppfylle klimamålene."
"For å illustrere problemstillingen med utredningens forslag om rammeverket «Unngå, flytte og forbedre» for å få ned utslippene, jf. figur 3.13. Man skal få ned utslippene ved å unngå og/eller begrense aktiviteten, ved å endre gjennomføringen av aktiviteten, og/eller ved å forbedre teknologi og ressursbruk. Dette er teoretisk sett fullt mulig i fiskeriene. Man kan la være å fiske. Da går vi glipp av verdifulle proteiner. Vi kan begrense aktiviteten, men det samme vil da skje. Vi kan endre gjennomføringen av fisket ved å fiske når fisken er lettere tilgjengelig og mer fangstbar: fiske på store stimer når de er kystnært, og siden vi deler fiskeressursene kan vi fiske i andre lands soner når tilgjengeligheten er bedre. Vi kan også forbedre teknologi- og ressursbruken.","  Her er de tre argumentene i utredningens forslag om rammeverket «Unngå, flytte og forbedre» for å få ned utslippene,űphy vectoriggjarстей i fiskeriene:

1. Unngå aktiviteten: Fiske kan unngås ved å la være å fiske. Dette vil gi Victoria utiles processed Proteiner.
2. begrense aktiviteten: Fiske kan begrenses ved å fiske når fisken er lettere tilgjengelig og mer fangstbar, samt å dele fiskeressursene og fiske i andre lands soner når tilgjengeligheten er bedre.
3. forbedre teknologi og ressursbruk: Fiske kan forbedres ved å forbedre teknologi- og ressursbruken."
"Dersom vi slutter å fiske for å unngå utslipp vil vi miste verdifulle proteiner, for både norske og utenlandske forbrukere. Dette er nok det tiltaket vi anser som minst ønskelig, samtidig som vi ser tendenser til at dette i dag skjer i enkelte fiskerier med lave marginer, for eksempel blandingsfiske i Nordsjøen.","  Sure, here are the arguments in the given text without any paraphrasing or summarization, written in Norwegian:

1. Dersom vi slutter å fiske for å unngå utslipp vil vi miste verdifulle proteiner, for både norske og utenlandske forbrukere.
2. Dette er nok det tiltaket vi anser som minst ønskelig.
3. Samtidig ser vi tendenser til at dette i dag skjer i enkelte fiskerier med lave marginer, for eksempel blandingsfiske i Nordsjøen."
"Det andre tiltaket: flytt eller endre gjennomføringen av aktiviteten har vi størst tro på. Men, dette kan bli svært vanskelig å balansere med dagens fiskeripolitiske mål. Flytter vi fiskeriaktiviteten kan det for eksempel føre til endring i landingsmønster til fiskefartøyene, om fisken bearbeides om bord og dermed også på hvor det finnes landanlegg, og størrelsen på disse, jf. målet om spredt bosetting og sysselsetting i distriktene. Det er derfor behov for mye mindre silotenking i fiskeriforvaltningen og reguleringen enn det vi har i dag.","  Sure, here are the arguments extracted from the text without any paraphrasing or summarization, and written in Norwegian:

1. Flytt eller endre gjennomføringen av aktiviteten har vi størst tro på.
2. Dette kan bli svært vanskelig å balansere med dagens fiskeripolitiske mål.
3. Flytter vi fiskeriaktiviteten kan det for eksempel føre til endring i landingsmønster til fiskefartøyene.
4. Om fisken bearbeides om bord og dermed også på hvor det finnes landanlegg, og størrelsen på disse.
5. Jf. målet om spredt bosetting og sysselsetting i distriktene.
6. Det er derfor behov for mye mindre silotenking i fiskeriforvaltningen og reguleringen enn det vi har i dag."
"Det vi har størst tro på for å minske utslippene er avtaler med de andre kyststatene om makrell, norsk vårgytende (NVG) sild, kolmule og nordsjøsild. Dette er bestander som vandrer over store områder på jakt etter mat eller for å gyte, og har varierende grad av fangstbarhet. For eksempel er det mye mer effektivt å fangste makrell med ringnot når den står i store stimer, enn med pelagisk trål når den er mye mer spredt i vannsøylen. Det vil også være mer effektivt å fiske når den står kystnært, enn når den står langt til havs. Det er tydelig i utslippsregnskapet at avtaler med kyststatene minsker utslippene.","  Her er de relativt frie ord og argumenter i organisasjonens hearing:

* Avtaler med kyststatene
* Makrell
* NVG sild
* Kolmule
* Nordsjøsild
* Fangstbarhet
* Ringnot
* Pelagisk trål
* Kystnært
* Langt til havs
* Utslippsregnskapet"
"Man må også vurdere om, dersom biologien tillater det, å fiske nærmere kysten. Det som oppfattes som visuell forurensning av store fiskefartøy i fjæresteinene kan ikke være styrende for hvor det skal være lov å fiske, så lenge det er biologisk bærekraftig og man ikke fortrenger andre fiskefartøy.","  Here are the arguments in the given text, written in Norwegian without any paraphrasing or summarization:

1. Om biologien tillater det, skal man kunne fiske nærmere kysten.
2. Det som oppfattes som visuell forurensning av store fiskefartøy i fjæresteinene, skal ikke være styrende for hvor det skal være lov å fiske.
3. Fisking skal være biologisk bærekraftig.
4. Man skal ikke fortrenge andre fiskefartøy.

The arguments are:

1. If biology allows it, one should be able to fish closer to the coast.
2. The visual pollution created by large fishing vessels in the fjords should not dictate where fishing is allowed.
3. Fishing should be biologically sustainable.
4. One should not displace other fishing vessels."
