actor,paragraph,date
Yrkesorganisasjonenes Sentralforbund (YS),"I denne sammenhengen vil YS understreke viktigheten av treparts- og partssamarbeidet. Det norske partssamarbeidet med sterke parter både nasjonalt og lokalt, og med en langsiktig dialog bygget på gjensidig tillit gir Norge et konkurransefortrinn. Ved å ha partssamarbeidet med som et ledd i beslutningsprosessen for tiltak knyttet til omstilling vil tiltakene både kunne treffe bedre, og få større legitimitet i arbeidslivet. Dette må gjelde fra toppen, i det sentrale trepartssamarbeidet, via regional- og lokalpolitiske tiltak og helt ned i den enkelte virksomhet. Partene vil kunne bidra til å belyse konsekvensene av tiltakene, slik at myndighetene bedre kan vurdere og veie de sosiale kostnadene opp mot klimaeffekten. Samtidig vil partene i større grad enn myndighetene kunne identifisere hensiktsmessige kompenserende tiltak for de berøres av tiltakene. Partene kan også bidra med å skape økt legitimitet og aksept for klimapolitikken.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"En vellykket omstilling er summen av alle tiltak, store som små. Partene ser forskjellige utfordringer og muligheter hver fra sine ståsted, og vil bedre kunne identifisere bredden av mulige tiltak enn myndighetene alene. Omstillingen kan ikke se på dagens arbeidsliv alene og fokusere på enkelttiltak som kutter utslipp. En storstilt og gjennomgående omstilling i arbeidslivet må ta utgangspunkt i selve arbeidet, og hvordan det organiseres, planlegges og gjennomføres, og kan ikke gjennomføres uten partenes aktive deltakelse.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Helhetstenkning fremfor sektorprinsipp,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"For å takle de komplekse utfordringene vi står overfor, vil det kreve en helhetlig strategi som favner tverrsektorielt. Problemet med sektorprinsippet som vi har i dag er nettopp å håndtere problemer som er sektorovergripende, fordi ingen har ansvar for helheten. YS har gjentatte ganger fremhevet viktigheten av en helhetlig tilnærming i politikkutvikling og målsetninger. Dette er også relevant i forbindelse med løsninger på klima- og naturkrisen, særlig i sammenheng med energipolitiske målsetninger i grønn retning. Problemet er at disse områdene ofte opererer isolert fra hverandre med inkonsekvente målsetninger, spesielt når det gjelder naturbevaring og mål innen utbygging av grønn energi. Det er viktig å utvikle en helhetlig politikk hvor målsetningene er koordinerte og komplementære, uten å motarbeide hverandre.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Som Klimautvalget skriver i sin rapport, vil dette kreve at vi tenker lengre og bredere og har et helhetlig perspektiv i politikkdokumentene. Det vil gjøre at både befolkning og næringsliv har noe mer konkret å forholde seg til på lang sikt, som vil skape forutsigbarhet og gjøre det lettere å lage en plan for omstilling. Det gir også tillit til at politikken ikke endrer seg drastisk, for eksempel med endringer i politisk ledelse. Sektordepartementene og fagetatene spiller en nøkkelrolle i å realisere klimapolitikken og lede Norge mot en bærekraftig fremtid. Det er avgjørende at alle statlige organer forplikter seg til våre overordnede målsetninger. Rapporten viser til at det være et behov for en evaluering av om Norges nåværende organisasjonsstruktur er tilstrekkelig effektiv for å sikre en samlet og vellykket omstilling, noe YS kan være enig i. YS støtter videre anbefalingen om at det legges frem helhetlige klima- og energiplaner for Stortinget hvert annet år, og at det søkes brede og ambisiøse klimaforlik.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),2. Innspill til Klimautvalgets hovedanbefalinger,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Utfasing av petroleumsvirksomheten og leting etter nye olje og gassforekomster,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS er skeptisk til å datofeste en utfasing av norsk petroleumsvirksomhet, da det grønne skiftet i både Norge og Europa forutsetter en fortsatt tilgang på disse ressursene i overskuelig fremtid. YS er derimot positiv til at det utarbeides en strategi for sluttfasen av norsk petroleumsvirksomhet og tiden etter. Dette er en mer konstruktiv og fremtidsoptimistisk tilnærming, og som vil kunne gi oss som nasjon anledning til å tenke langsiktig og strategisk. Det offentlige virkemiddelapparatet kan brukes for å understøtte og underbygge en slik langsiktig strategi i den omstillingen Norge står overfor.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS er også skeptisk til å avslutte letingen etter nye olje- og gassforekomster, samtidig som vi anerkjenner behovet for å være selektive og forsiktige ved åpning av nye utvinningsområder. I denne prosessen må miljøhensyn, samt interesser fra fiskeri- og havbruksnæringen, vektlegges tungt.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Videre ønsker YS å understreke viktigheten av å maksimere bruken av allerede etablert infrastruktur og utstyr innenfor rammer som er både teknisk og økonomisk forsvarlige. Dette inkluderer rørledninger, plattformer, mobile installasjoner og skip. I den sammenhengen ser vi det som viktig å utvinne ressurser i nærheten av eksisterende infrastruktur, utnytte deres fulle potensial og levetid. Dette tilnærmingen fremmer effektiv ressursutnyttelse og representerer en mer bærekraftig praksis sammenlignet med å avskrive fungerende utstyr.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS støtter forslaget om at omstillingen vi står overfor må møtes med reelle utslippskutt her hjemme, ikke bare kjøp av kvoter og fremtidig CO2 fangst. Kvoter og karbonfangst- og lagring (CCS) vil likevel være en viktig faktor som må være en del av regnskapet. CCS vil også bli stadig viktigere fremover, også i petroleumsvirksomheten. Fangst og lagring kan gjennomføres både i produksjonsfasen av petroleumsprodukter og når produktene skal brukes.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Politikk for jordbrukssektoren,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Vi er positive til at det utvikles en politikk for omstilling av jordbrukssektoren. Vår tilnærming er imidlertid at denne omstillingen bør fokusere på å øke Norges selvforsyning, snarere enn å innføre ytterligere miljøkrav til en sektor som allerede møter betydelige utfordringer i konkurransen mot internasjonale aktører og land med lavere produksjonskostnader. Øke Norges selvforsyning er viktig både for bærekraft og for å styrke beredskapen.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Prising av utslipp,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS mener at prinsippet om at forurenser skal betale skal ligge til grunn for klimapolitikken. Vi støtter derfor forslaget om at prising av utslipp tas i bruk så langt mulig, og det utarbeides en opptrappingsplan for karbonprisen også etter 2030. Samtidig er det viktig at en slik opptrappingsplan må ikke bidra til å presse norske virksomheter ut av den internasjonale konkurransen. Det er viktig at klima- og avgiftspolitikken styrker det norske næringslivets posisjon i det fremvoksende lavutslippssamfunnet og skaper fremtidige arbeidsplasser. Markedet spiller en nøkkelrolle i å fremme innovasjon og konkurranse, som er essensielt for utviklingen av nye klima- og miljøløsninger. Derfor støtter vi utviklingen av støtteordninger som minimerer økonomisk risiko for bedrifter som utvikler og tester ny klima- og miljøteknologi.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kompetanse og behov for etter- og videreutdanning,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"En satsing på kontinuerlig etter- og videreutdanning er nødvendig for å utstyre både dagens og morgendagens arbeidstakere med kunnskapen, ferdighetene og holdningene som trengs for en grønnere og mer bærekraftig økonomi og samfunn. I tillegg til å gi arbeidstakerne de nødvendige ferdighetene til å møte omstillingen vil utdannings- og opplæringsinstitusjonene gjennom å gjøre bærekraft til en del av undervisning bidra til å skape en felles forståelse av de dype og transformative endringene som er nødvendige for et bærekraftig og grønt skifte.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Kompetansebehovsutvalgets rapport ""Utfordringer for grønn omstilling i arbeidslivet"" påpeker at feil kompetanse kan hindre fremgangen i det grønne skiftet og sette Norge i en ufordelaktig posisjon når det gjelder å bygge en konkurransedyktig økonomi i framtiden. Selv om det vil være en økende etterspørsel etter spesialister innen bærekraft, vil det største behovet være å utvide og forsterke bærekraftskompetansen på tvers av hele arbeidsstyrken.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Det vil derfor være behov for en betydelig styrking av de økonomiske rammebetingelsene for kompetanseutvikling i hele arbeidslivet fremover. Skal hele arbeidslivet klare den nødvendige omstillingen, bør flere videreutdanne seg i kombinasjon med jobb. Spørreundersøkelsen YS Arbeidslivsbarometer for 2023 viser at blant arbeidstakere som er interesserte i etter- og videreutdanning, er 69% interesserte i jobbrelatert opplæring fremfor annen formell utdanning. Samtidig viser samme undersøkelse at interessen for etter- og videreutdanning har vært synkende i mange år. Dette gjelder særlig de med utdanning på grunnskolenivå. Denne gruppen oppgir også i størst grad at de frykter å ha redusert arbeidskapasitet eller å være utenfor arbeidslivet om fem år. Det er en uheldig og usosial utvikling at arbeidstakere med kort eller ingen formell utdanning i mindre grad deltar i etter- og videreutdanning enn de med høyere utdanning, og oftere frykter utenforskap.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget anbefaler at gjennom samarbeid og dialog mellom partene, utdanningssektoren og politiske myndigheter tas en strukturert tilnærming til etter- og videreutdanning for å møte lavutslippssamfunnets kompetansebehov. YS er enig i dette, men minner likevel om at det allerede eksisterer godt etablerte strukturer gjennom trepartssamarbeidet, ulike bransjeprogram m.v. Disse systemene kan selvsagt både utvides og utvikles, men det er viktig at vi bruker systemene og strukturene som allerede er etablert.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),YS mener videre at kompetanse og kunnskap opparbeidet i oljeindustrien må utnyttes til utvikling av fornybar energi og utvikling av nye næringer.,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),2. Innspill til Del B,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 4: Usikkerhet og rettferdighet i omstillingen,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS ønsker å understreke behovet for en større innsikt om fordelingsvirkninger av klimapolitikken som føres, som utvalget anbefaler. Da om hvordan både enkelttiltak og hele omstillingen virker inn på fordeling mellom ulike grupper i samfunnet. For YS er det særlig viktig å få en større innsikt i hvilke ulike bransjer eller næringer kan bli truffet av politikken som føres.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Klimautvalget sier tydelig at oppslutning om klimapolitikk og omstilling til et lavutslippssamfunn er avhengig av rettferdig fordeling. Videre slår utvalget fast at Norge som et land med små forskjeller har et godt utgangspunkt. Dette er vi jo enige i, men vi vil samtidig understreke at dette ikke kan tas for gitt. En mer ambisiøs klimapolitikk og raskere omstillinger framover kan kreve mer kraftfull omfordelingspolitikk enn den vi har i dag.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 5: Energisystemet,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS støtter anbefalingen om at energieffektivisering prioriteres samtidig som produksjonen av fornybar energi økes for å ha tilgang på tilstrekkelig energi. Vi ønsker samtidig å understreke viktigheten av at gode støtteordninger for spesielt husholdningene må være på plass, noe som vil være viktig for å få til en god og rettferdig omstilling.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget anbefaler at kraftprisene må reflektere at kraft er en knapp ressurs for å gi insentiver til å begrense bruken av kraft. YS er for så vidt enige i dette, men vi mener at det er minst like viktig å bygge ut mer kraft, slik at dette ikke blir en så knapp ressurs. Billig kraft har vært et konkurransefortrinn for norsk industri, det har skapt arbeidsplasser, og vi har etablert bosettingsmønstre og bygget boliger med dette som utgangspunkt. Vi minner om at høy etterspørsel etter norsk strøm gir igjen store muligheter for lønnsom ny utbygging av kraft, både solkraft, vindkraft og oppgradering av eksisterende vannkraftverk. En radikal endring i tilgangen på kraft vil skape store utfordringer, både for næringsliv og for husholdningene.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Videre støtter YS anbefalingen om at utbygging av fornybar energi og ny infrastruktur skjer innenfor rammen av en helhetlig arealpolitikk. YS mener at det må legges til rette for at utbygging både av produksjonskapasitet for strøm og utbygging av strømnett skjer raskt og uten ugrunnede hindringer, innenfor de rammene som settes av hensynet til naturverdier. Det er videre viktig at plan- regulerings- og konsesjonsprosesser forenkles, slik at vi får fart på videre utbygging av fornybar energi.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Som utvalget skriver i rapporten, kan etableringen av infrastruktur for transport og lagring av CO2 på norsk sokkel gjøre det mulig å produsere blått hydrogen. YS mener at dette potensialet for hydrogenprosjekter bør sees nærmere på. Selv om flere av disse prosjektene er i startgropen, representerer de en betydelig mulighet for en renere energiproduksjon. Inkludering av hydrogen i energimiksen kan bidra til å redusere avhengigheten av fossile brensler og fremme overgangen til en mer bærekraftig energisektor.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Noen installasjoner på norsk sokkel har koblet seg på landets sentralnett. En annen måte å øke gassturbinenes virkningsgrad/belastning, i stedet for å hente energi fra land, er å koble flere anlegg sammen i såkalt ringforsyning. Da kan man stoppe mange gassturbiner, og produsere nok kraft til alle sammenkoblede anlegg med kun et fåtall turbiner.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"En annen måte å øke kraftproduksjonen på kan være å utnytte geotermisk varme til kraftproduksjon. Vi har allerede mange tomme brønner på sokkelen, som egner seg godt til formålet. Utforskning og utvidet bruk av geotermisk energi, spesielt i områder med eksisterende infrastruktur, kan være en kostnadseffektiv måte å produsere renere energi på.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 6: Arealer og natur,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS mener at naturødeleggelser må avgiftsbelegges på en hensiktsmessig måte. Vi støtter derfor utvalgets anbefaling om at det innføres et system der den som nyter godt av å bygge ned natur, skal betale for det.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 8: Transport og mobilitet,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Norge har 100.000 km offentlig vei. Nesten halvparten av dette utgjør fylkesveier. Til vedlikehold av fylkesveier har regjeringen bevilget 415 millioner kroner i statsbudsjettet 2024. NAF har anslått at vedlikeholdsetterslepet på vei tilsvarer 170 milliarder kroner. Det er over 400 ganger for lite enn det som er nødvendig for å sikre en trygg standard på fylkesveiene. YS synes det er bekymringsfullt at forfallet på veiene fortsetter, og at myndighetene fortsetter å prioritere dyre og omfattende riks-prosjekter fremfor å vedlikeholde og utvikle eksisterende veinett. Dårlig vedlikehold av veiene øker sannsynligheten for ulykker, og representerer en særlig risiko for yrkessjåfører, som utgjør en betydelig andel av vår medlemsgruppe og som daglig ferdes på norske veier.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"I tillegg opplever Norge, som mange andre land, tap av biologisk mangfold og ødeleggelser av natur. Natur blir ofte påvirket av utbygging, inkludert veiprosjekter. En spørreundersøkelse fra NRK viser at over 75 % av nordmenn uttrykker bekymring for naturtap, og mange mener politikerne bør gjøre mer for å stanse dette. En annen undersøkelse viste at på landsbygda i Norge er det stor oppslutning om vedlikehold av eksisterende veier. I mindre sentrale strøk foretrakk 68 % av de spurte vedlikehold fremfor nye veiprosjekter. Generelt er det altså en forståelse for at utbygging, inkludert veibygging, har en innvirkning på natur og miljø, og det er en økende bevissthet og bekymring for disse spørsmålene blant befolkningen.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Vedlikehold og oppgradering av eksisterende veier kan ha en betydelig lavere karbonfotavtrykk enn bygging av nye veier. Dette skyldes flere faktorer:,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Vedlikehold og oppgradering av eksisterende veier er altså mindre inngripende på naturen sammenlignet med nye veibyggeprosjekter. Fokus på vedlikehold kan også være mer kostnadseffektivt. Investeringer i vedlikehold kan forlenge levetiden til eksisterende veier og forhindre dyrere reparasjoner i fremtiden.,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Skal vi nå våre mål i Naturavtalen og samtidig bygge ut kraft fra fornybare kilder og oppgradere strømnettet, er vi nødt til å prioritere utbygging av ny infrastruktur som er nødvendig, og samtidig undersøke hvor man i stedet kan oppgradere eksiterende infrastruktur for å skåne natur og minske arealbruken. YS støtter derfor anbefalingen om at eksisterende infrastruktur utnyttes og vedlikeholdes fremfor utbygging av ny infrastruktur.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget anbefaler at det bør satses på direkte elektrifisering så langt som mulig, og ikke energikrevende drivstoff som hydrogen eller biodrivstoff. YS ønsker å legge til at om vi skal lykkes med elektrifisering av lufttransporten, må det på plass gode incentivordninger. Det kan også være aktuelt også med nye lufthavner i et nytt kortbanenett for mindre elektriske fly.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS støtter anbefalingen om at det bør legges mindre vekt på å legge til rette for høy hastighet i veisystemet. I tillegg til miljøgevinsten dette gir, vil det også redusere konsekvenser av ulykker langs veiene.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Kapittel 9: Økonomisk aktivitet, velferd og sirkularitet",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Som fremhevet i rapporten fra klimautvalget er omstillingen til en sirkulær økonomi nødvendig for utviklingen til en bærekraftig økonomi. YS støtter derfor utvalgets anbefaling om at det er nødvendig med en mer sirkulær økonomi.,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget anbefaler at perspektivmeldingen bør inneholde analyser som viser i hvilken grad framskrivninger av økonomisk vekst er konsistente med målsettingen om reduserte klimagassutslipp og en mer sirkulær økonomi. YS vil påpeke at overgangen fra en fremtid hvor økonomisk vekst er en målsetting, vil kreve store omveltninger i vår samfunnsstruktur. Det vil derfor være svært viktig at arbeidslivets parter involveres i et slikt arbeid.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Det skal lønne seg å ikke bruke jomfruressurser, men heller gjenbruke materialer i produksjoner. Tiltak som innføring av momsfritak for reperasjonstjenester og utforske skattefordeler og avgifter knyttet til andel av enten bedriften eller porteføljen som møter minimumskravene i taksonomien, vil gjøre sirkulære bedrifter mer konkurransedyktig og kan være med på å senke finansieringskostnadene for bærekraftige initiativ i markedet.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Offentlige anskaffelser spiller en sentral rolle i å drive verdiskaping og påvirke utviklingen av det norske markedet. Hovedregelen på 30% er et godt utgangspunkt, men det mangler en spesifikasjon knyttet til sirkulære produkter. Implementeringen av standardiserte kriterier for minimumskrav til sirkularitet i anbudsprosesser, eksempelvis basert på taksonomikrav på sirkularitet, kan bidra til å øke andelen og veksten av et sirkulært marked i Norge.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 11: Norges fotavtrykk,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Myndighetene vurderer hvordan Norge kan inkludere utslipp fra utenriks luftfart og sjøfart knyttet til Norge i de norske, territorielle klimamålene. YS støtter denne anbefalingen, men påpeker samtidig viktigheten av å følge en internasjonal standard i denne prosessen. En slik tilnærming er nødvendig for å unngå komplikasjoner i gjennomføringen av dette arbeidet.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kapittel 12: Petroleumssektoren,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Som beskrevet på rapportens side 228. har Norge strenge krav til utslipp av naturgass, og ren produksjonsfakling er forbudt. YS vil understreke at dette er ikke normalen i den globale petroleumsindustrien. Normalen er at naturgass brennes av i enorme mengder, og man har hovedfokus på å utvinne oljen. Her skiller Norge seg ut i vesentlig grad. Det ble tidlig laget et lovverk som sørget for at naturresursene ble ivaretatt og kunne utnyttes i større grad. Dette gjør Norsk oljeutvinning mindre karbonintensiv, og med høyere utnyttelsesgrad. Man øker energimengden som er tilgjengelig for konsum, men utslippene er i utgangspunktet sammenlignbare. Dette åpner også opp for, i større grad, å kunne ta hånd om utslippene ved forbrenning av gassen hos sluttbruker.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),4. Innspill til Del C: Veivalg og virkemidler,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS støtter anbefalingen om at det arbeides kontinuerlig med å utvide omfanget av karbonprising og med å øke prisen for utslipp som er lavt priset. Samtidig er det viktig at Norge ikke er for offensiv slik at dette flytter arbeidsplasser ut av landet og til andre land som ikke er like offensive. Vi er også enige i at klimaskadelige og naturskadelige subsidier identifiseres og fjernes, men det bør likevel gjøres konkrete og helhetlige vurderinger i hvert enkelt tilfelle.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Videre anbefaler utvalget at det bør vurderes om andre virkemidler enn prising er mer styringseffektivt og gir gunstigere fordelingseffekter, som juridiske, pedagogiske og gjennom bruk av offentlige anskaffelser. YS støtter dette og vil legge til at den norske stat må gjennom sine bevilgninger bidra til å understøtte smarte klimaløsninger, enten det er ved innkjøps- og kontraktsinngåelse eller i forhold av regulatorisk art.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Utvalget mener at juridiske virkemidler som krav, påbud og forbud, og prosessuelle krav om å vurdere klimaeffekt eller vektlegge klimahensyn, er ofte effektivt og bør i større grad tas i bruk. YS støtter for så vidt dette, men viser til at man må ikke gå for fort frem i denne sammenhengen. Her er det viktig å se hva våre handelspartnere gjør – og samtidig bidra til å bevare norske arbeidsplasser. Norge må gjerne ligge langt fremme, men ikke så langt fremme at vi går fra våre handelspartnere.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),5. Innspill til Del D: Organisering for klimaomstilling,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"YS støtter utvalgets anbefaling om at det raskt etableres et styrket klimastyringssystem i arbeidet med å omstille Norge. Vi minner samtidig om at etableringen av et styrket klimastyringssystem bør være gjenstand for en bred offentlig debatt, hvor partene i arbeidslivet involveres i arbeidet.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),6. Andre innspill,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),Kommunikasjon av klimapolitikken til befolkningen,31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Det er viktig at kommunikasjonen av klimapolitikken er klar og forståelig. YS Arbeidslivsbarometer 2023 viser at nesten 3 av 4 arbeidstakere ikke klarer å se for seg hvordan det grønne skiftet vil påvirke deres arbeidssituasjon. Det er et tydelig behov for en større forståeliggjøring av klimapolitikken og dens konsekvenser. Befolkningen må i større grad informeres om hvorfor tiltakene er nødvendige, hvilke konsekvenser de har, og hvordan de vil dra nytte av dem på lang sikt. Partene i arbeidslivet kan spille en viktig rolle i å bidra med folkeopplysning, noe vi ser at utvalget også nevner. Vi vil også trekke frem det utvalget skriver om behovet for en tidlig og bred offentlig debatt om klimapolitikk fra EU, og at det bør arbeides for tidligere etablering av norske posisjoner og involvering av offentligheten for å bidra til forankring av klimapolitikk fra EU på et tidlig tidspunkt.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Det offentliges, herunder særlig kommunal sektor og helsesektoren, rolle i omstillingen",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Myndighetene må invitere til et tett partssamarbeid om å nå bærekraftmålene både nasjonalt og lokalt. Kommunene har et lokalt myndighetsansvar og må i mye større grad bruke partssamarbeidet i dette arbeidet. Dette innebærer at tillitsvalgte har en naturlig plass i et samarbeid for å nå målene i den enkelte virksomhet eller kommune. God kvalitet og tilstrekkelig kapasitet i offentlig tjenesteyting er avgjørende for å nå bærekraftmålene. Ideer og løsninger kan også gjenbrukes og videreutvikles. Offentlig sektor og offentlige tjenester har mer å hente på deling av kompetanse, ressurser og teknologi.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Kommunen er ofte en stor, om ikke den største, arbeidsgiveren i mange kommuner. Samtidig er mange lokale, private aktører avhengig av kommunen som innkjøper av varer og tjenester. Det betyr at kommunen gjennom sine handlinger kan være en drivkraft for lokal omstilling. Et godt eksempel her er kommunalt renholderne, som i praksis har sluttet å bruke kjemikalier i det daglige renholdet, og hvor det jobbes med resirkulering av tørkepapir. Gjennom rollen som lokal koordinator og samfunnsutvikler kan kommunen bidra til å utvikle samfunnet på en måte som er bærekraftig. Ved å samarbeide med lokale bedrifter, organisasjoner og innbyggere kan kommunen få frem grønne initiativer og tiltak som å fremme grønn bygging, redusere avfall, og fremme resirkulering.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Som ansvarlig planmyndighet har kommunene et særlig ansvar for å lage planer som fremmer bærekraftig utvikling. Dette kan inkludere tiltak som å fremme grønn energi, redusere utslipp, og tilrettelegge for bærekraftig transport. Kommunen har som planmyndighet også et særlig ansvar for å hindre tap av natur som binder opp CO2. Skog, myrer og kulturlandskap binder opp store mengder CO2. Avskoging og nedbygging av disse til fordel for bygninger og veier gir, som utvalget påpeker, utslipp på nærmere 5 millioner CO2-ekvivalenter i 2020, samtidig som det gir mindre karbonlagring i fremtiden.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Helsesektoren har på mange områder den samme rollen og den samme innflytelsen som kommunesektoren. Det er en stor arbeidsgiver og stor innkjøper. Som en regional og nasjonal aktør kan helsesektoren, både gjennom helseforetakene og gjennom nasjonal styring, være en foregangsaktør i å koble grønne krav til store og teknisk avanserte innkjøp. Gjennom koblingen til de medisinske forskningsmiljøene vil sektoren også kunne være en drivkraft i utviklingen og implementeringen av ny og grønn teknologi. Som kommunene vil også helsesektoren kunne ta en koordinerende rolle, både på tvers av sektorer og med private og ideelle aktører for å drive frem grønn omstilling i sin bransje.",31.01.2024
Yrkesorganisasjonenes Sentralforbund (YS),"Med vennlig hilsen, Yrkesorganisasjonenes Sentralforbund - YS",31.01.2024
Z-Clix,Høringsuttalelse - NOU 2023 25: Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050,08.02.2024
Z-Clix,"Z-Clix er en privat ombruksbedrift som leverer og utfører energieffektivisering av eldre bygg, ved ombruk av vinduene i bygningen. Vi har utviklet en løsning som gjør det mulig å transformere om de gamle vinduene uten å ta de ut av bygningskroppen, og få de til å bli moderne passivhus-glass (dvs. U-verdi glass 0,5 slik at vindus-konstruksjonsverdi oppfyller Tek-17 kravet om 0,8).",08.02.2024
Z-Clix,"Byggenæringen står globalt for 40 prosent av alt Co2 utslipp. I tillegg kommer et betydelig utslipp gjennom oppvarming av bygg etter at de er tatt i bruk. Ombruk og sirkularitet omfatter imidlertid også en rekke andre områder enn byggenæringen. Vår uttalelse er derfor ikke begrenset til å gjelde byggnæringen, men ombruk og sirkularitet generelt som virkemiddel for å nå klimamålene.",08.02.2024
Z-Clix,"Vi mener ombruk og sirkularitet både av byggematerialer og annet bør gis enda større fokus i arbeidet norske myndigheter nå skal gjøre, enn det utvalget synes å ha lagt opp til. Det er bra at utvalget setter fokus på dette (blant annet i kapittel 9.5 som er viet dette formål). Vi mener imidlertid at det er en svakhet ved utvalgets rapport ,at fokuset er for lite og at for mye til hva EU gjør.",08.02.2024
Z-Clix,Vi er enige i EU-kommisjonens handlingsplan som utvalget gjengir i rapporten. Den er en god ramme for det norske myndigheter nå skal gjøre. Planen gjengis blant annet slik på side 152 i utvalgsrapporten:,08.02.2024
Z-Clix,EU-kommisjonens handlingsplan for sirkulær økonomi fra 2020 presiseres det at en rask overgang til en mer sirkulær økonomi er en forutsetning for omstilling til et lavutslippssamfunn og redusert tap av biologisk mangfold.,08.02.2024
Z-Clix,Vi oppfatter at utvalget er enig i det kommisjonen beskriver om betydningen av ombruk og sirkularitet for å nå målene i Parisavtalen.,08.02.2024
Z-Clix,"Norge er imidlertid et av de landene i verden med høyest forbruk og Co2 utslipp pr. innbygger i verden. Forbruket og utslippet er mye høyere enn i mange av de landene EU lager regelverk og handlingsplan for. Det er viktig at norske myndigheter er bevisst på dette, og tar innover seg at det gjør at Norge ikke bare kan følge det EU foreslår. Vi mener at utvalget har oversett dette med for mye henvisninger til EU`s arbeid.",08.02.2024
