actor,paragraph,date
Grønn Byggallianse,"Høy energibruk i Norge skyldes primært historisk lave energipriser og utvalget peker på at kraftpriser må gjenspeile at kraft er en knapp ressurs. Grønn Byggallianse erfarer at våre medlemmer har redusert energibruken betraktelig etter at energiprisene har gått opp, noe som viser at sparepotensialet er større enn det som tidligere er tatt ut.",28.02.2024
Helsedirektoratet,"Høringssvar fra Helsedirektoratet - NOU 2023:25 Omstilling til lavutstlipp Veivalg for klimapolitikken mot 2050  Helsedirektoratet har fått oversendt høringen Klimautvalgets NOU 2023: 25 Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050 fra Helse- og omsorgsdepartementet (HOD) 15.11.2023. HOD ber om at Helsedirektoratet, dersom direktoratet ønsker å gi innspill, gjøre dette direkte på regjeringen.no. Høringsfrist er 30. januar 2024. Helsedirektoratet sender over og legger innspillet inn på regjeringen.no.  Generelt oppfatter vi at rapporten er oversiktlig og ryddig, har et tydelig budskap og peker på klare veivalg fram mot 2050. Vi støtter hovedinnholdet og har noen innspill. Sammenhengen mellom klima og helse er vel kjent og får stadig mer oppmerksomhet. Ikke minst internasjonalt har Verdens helseorganisasjon (WHO) sitt initiativ One Health fått økende gjennomslagskraft. One Health er en bred og integrert tilnærming til bærekraft og helse, og innlemmer både folkehelse, og tilstanden til dyr, planter og ulike økosystemer. I Norge knyttes denne tilnærmingen særlig til arbeidet med matsikkerhet og bekjempelse av nye helsetrusler som matbårne sykdommer, zoonoser og antibiotikaresistens. I løpet av våren 2024 skal Folkehelseinstituttet levere en kunnskapsoppsummering om klimaendringenes betydning for sykdomsbilde i Norge. ",21.02.2024
Helsedirektoratet,"WHO har estimert at klimaavtrykket av helsetjenester står for omkring 4,4 % av det totale karbonutslippet globalt. Helsesektoren i Norge sitt bidrag til Norges totale klimagassutslipp ble første gang forsøkt kartlagt i 2023. Etter at Norge forpliktet seg til COP26 Helseprogram i 2021, fikk sektoren et tydelig mandat til å kartlegge egne utslipp og foreslå tiltak for å redusere disse. I en rapport om klimagassutslipp fra helse- og omsorgssektoren som Helsedirektoratet publiserte i mai 2023, gjøres et grovt utslippsestimat på om lag 2,6 tonn CO2-ekvivalenter årlig fordelt på spesialisthelsetjenesten og den kommunale helse- og omsorgstjenesten. Størstedelen av helsetjenestens utslipp er knyttet til kjøp av varer og tjenester og kapitalinvesteringer i bygg (indirekte utslipp). Utslipp knyttet til forbruk av medisinske forbruksvarer og medikamenter er særlig framtredende. Det er besluttet at offentlige sykehus i Norge skal kutte bruken av astmainhalatorer med klimagasser fra 2025. I tillegg til forpliktelsene knyttet til COP 26, har Norge også signert Budapest erklæringen som ble vedtatt under den syvende ministerkonferansen om miljø og helse juli 2023. Denne erklæringen adresserer trippel-krisen hvor klimaendringer, forurensning og tap av biologisk mangfold representerer alvorlige trusler mot liv og helse. Videre er klimaendringenes hendelser og konsekvenser løftet tydeligere inn som en integrert del av helseberedskapen av Totalberedskapsutvalget.  Innspill Klimautvalget 2050 har levert et omfattende, ambisiøst og kunnskapsbasert grunnlag for veivalg i klimapolitikken. Klimapolitikken er tenkt å gripe tungt inn i øvrige politikkområder, også helse. Helsedirektoratet har startet arbeidet med å bygge et faglig grunnlag for politikkutvikling på området klima og helse, og ser at dette allerede støtter opp om en bred, tverrsektoriell tilnærming.  I vårt arbeid med kartlegging av utslipp og utslippsreduserende tiltak i helsetjenesten finner vi flere områder som har gevinster både for helse og klima – særlig på områdene digitalisering og folkehelse og forebygging. Helsedirektoratet vil framover trappe opp innsatsen med digitalisering og herunder arbeide med å utvikle brukervennlige digitale løsninger for helsepersonell som sikrer bedre ressursutnyttelse, smidigere samhandling og tjenester av god kvalitet. E-konsultasjoner og digital oppfølging av pasienter og brukere skjøt for alvor fart under koronapandemien, men er nå en stor del av tjenesteutøvelsen. Dette er eksempler på tiltak som også kan bidra til redusert behov for transport og mindre utslipp. Gjennom systematisk folkehelsearbeid og forebygging kan man redusere bruk av helsetjenester og dermed tjenestenes totale klimafotavtrykk. Helsedirektoratet jobber for et sunnere kosthold og mer bruk av aktiv transport og lykkes vi med dette vil vi ikke bare få en friskere befolkning, men også et lavere forbruk av tjenester og utstyr – og dermed mindre utslipp av klimagasser. Helse- og omsorgsdepartementet vil våren 2024 legge fram et veikart mot en bærekraftig lavutslipps helse og omsorgstjeneste innen 2050. Veikartet vil bestå av en rekke tiltak tjenestene kan iverksette for å redusere sitt klimafotavtrykk. Flere av tiltakene kan bare gjennomføres i nært samarbeid med andre sektorer. Vi støtter derfor utvalgets tydeliggjøring av de tverrsektorielle perspektivene ved utarbeidelsen av tiltakspakker for omstilling til lavutslipssamfunnet (s. 304).  Klimautvalget 2050 peker på at kompleksiteten i omstillingen som kreves kan forstås og analyseres på mange måter, for eksempel kan psykologiske perspektiver være nyttige. På tross av stadig mer kunnskap om klimaendringene og behovet for handling, er det fortsetter en del klimaskepsis og vegring mot atferdsendring. En nøkkelutfordring som kan forklare denne motstanden kan være det psykologiske fenomenet kjent som ""psykologisk avstand"". ""Psykologisk avstand"" refererer til den mentale distansen mellom mennesker og klimaendringenes realiteter, der de oppfattes som fjerntliggende og abstrakte heller enn som nære og umiddelbare problemer (Ibid.). Det bør vurderes om det kan være behov for i større grad å gjennomføre holdningsskapende tiltak, herunder økt informasjon om klima og klimakonsekvenser.  Del B En bred omstilling - Kap. 4 – rettferdighet i omstillingen  Rettferdighet bør bli et styrket perspektiv i klimaarbeidet fremover Det er positivt at rettferdighet i omstillingen trekkes frem i Klimautvalgets rapport, og at utvalget anbefaler at fordelingseffekter av klimatak skal vurderes mer systematisk i politiske prosesser og i valg av virkemidler. Dette støttes av Helsedirektoratet. ",21.02.2024
Helsedirektoratet,"Rettferdighet er også sentralt når det gjelder helse, og hvordan helsen er fordelt i befolkningen. Det er et mål for norsk folkehelsepolitikk at sosiale helseforskjeller skal reduseres, og etter folkehelseloven fra 2011 er både statlige, regionale og lokale myndigheter forpliktet til å bidra til en samfunnsutvikling som søker å utjevne sosiale helseforskjeller.",21.02.2024
Helsedirektoratet,"At klimaendringene påvirker helse direkte og indirekte er grundig diskutert, blant annet i bidrag til IPCCs femte evalueringsrapport som deler slike effekter i tre: direkte effekter (som ekstremvær), indirekte effekter som er formidlet gjennom naturlige systemer (som vektorbårne sykdommer og luftforurensing) eller gjennom menneskeskapte systemer (som endring i ernæring, økt konflikt og psykisk uhelse). Rapporten argumenterer også for at klimaendringenes negative helsekonsekvenser ikke er jevnt og rettferdig fordelt verken internasjonalt, nasjonalt eller lokalt.",21.02.2024
Helsedirektoratet,"Sosiale helseforskjeller kan oppstå gjennom flere mekanismer. Det kan skje gjennom at personer med ulik sosial status eller gruppetilhørighet (1) sosialt stratifiseres til (urettferdige) sosiale posisjoner som bestemmer mulighetene for helse, (2) blir ulikt eksponert for helsedeterminanter, (3) har ulik sårbarhet for de negative effektene av determinanter, og/eller (4) opplever ulike sosiale og økonomiske konsekvenser av uhelse og sykdom. Sosiale helseforskjeller i Norge er betydelige og etter noen indikatorer også økende. Blant annet økte gapet i forventet levealder etter inntekt mellom 2005 og 2015 for både menn og kvinner i Norge:  Det er vanskelig å fastsette nøyaktige årsaker til sosiale helseforskjeller, og hvor mye av det er knyttet til for eksempel miljø, på grunn av komplekse og samtidige effektene av helsedeterminanter på helse. Verdens helseorganisasjon (WHO) har estimert at forskjeller i levekår utgjør nesten 30% av gapet i selvrapportert helse i EU og at 20% av det igjen kan tilskrives manglende grøntområder, utrygge nabolagsforhold og luftforurensning. Dette viser viktigheten av miljøfaktorers påvirkning på helse og fordelingen av helse i befolkningen. Også i Norge viser forskning betydelige sosiale forskjeller i bo- og nærmiljø i byer og dermed ulikhet i utsatthet for helsedeterminanter.  En gjennomgang av norsk politikk om sosial ulikhet i helse fra et internasjonalt fagmiljø argumenterer for at miljømessig bærekraft og utjevning av helseforskjeller er uløselig knyttet sammen, og at de begge er sentrale for å skape et rettferdig og bærekraftig samfunn både nå og i fremtiden. Å jobbe med miljømessig bærekraft og utjevning av helseforskjeller beskrives derfor som en ""vinn-vinn""-situasjon i rapporten om ulikhet i helse i Norge; innsats for miljømessig bærekraft kan skape positive synergier når det kommer til utjevning av sosiale helseforskjeller, og motsatt.  Utvalget anbefaler at tiltak for rettferdig fordeling og for å begrense økonomisk ulikhet i hovedsak ivaretas av andre politikkområder. Samtidig skriver utvalget at klimapolitikken vil gripe inn i alle samfunnsområder - også områder som er sentrale når det kommer til fordeling av økonomi, som for eksempel nærings- og arbeidsliv. Derfor er særlig klimautvalgets anbefalinger om at fordelingseffektene av klimatiltak bør vurderes mer systematisk i politiske prosesser og valg av virkemidler, og at samfunnsområder og hvordan de påvirker hverandre må ses i sammenheng, særlig viktige for å sikre at rettferdighet integreres i klimapolitikken fremover. Da behøves det mer kunnskap om fordelingseffekter av klimatiltak, slik utvalget anbefaler. Ettersom sosial ulikhet i samfunnet generelt påvirker hvordan helsen i befolkningen fordeler seg, bør fordeling av helsedeterminanter og direkte og indirekte helsekonsekvenser av klimaendringer og klimatiltak vurderes som del av rettferdig omstilling. En tverrsektoriell temaveileder til utredningsinstruksen om vurdering av helseeffekter i utredninger av tiltak er under utvikling av Helsedirektoratet.  - Kap. 6 og 8 Areal- og transport Areal- og transport som fremmer helse og utjevning, natur og klima Klimautvalget 2050 understreker at vi må håndtere to store kriser samtidig: Klimaendringer og tap av natur (s. 116). Tap av natur ødelegger økosystemer som mennesker er avhengig av og bruk av arealer øker utslipp og legger føringer for framtidige utslipp. Helsedirektoratet støtter utvalgets vurderinger om å redusere transportbehov, kompakt by- og tettstedsutvikling, tilrettelegging for kollektiv, sykling og gåing og annen grønn mobilitet. Ivaretagelse av natur og grøntområder er også sentralt i fortetting – både med tanke på folkehelse og friluftsliv, klima og overvannshåndtering.  Forskning viser samtidig at helseutjevning kan være ""akilleshælen"" når det kommer til positive synergier mellom miljøtiltak og helse. Fortetting er brukt som et eksempel i en rapport om kommunal planlegging som redskap for å redusere sosiale helseforskjeller (Ibid.). Boliger i fortettede områder med grønne kvaliteter og sentral beliggenhet er ofte kostbare, noe som begrenser hvem som har mulighet til å bo der og dermed også dra nytte av miljøtiltakene. Slik kan miljøtiltak ha uheldige uintenderte negative konsekvenser på helseulikheter.  Styrking av samordningen mellom plan- og bygningsloven og andre lover, samt styrking av klimahensyn i planloven, herunder i KU-forskriften, kan være nødvendig. Det er samtidig viktig at plan- og bygningsloven opprettholder sin legitimitet som primært en sektornøytral lov og et verktøy for samordning og avvenning av interesser, blant annet folkehelseinteresser. I lys av dette kan det være behov for sterkere nasjonal styring av arealpolitikken som det tas til orde for, samtidig som det tas hensyn til ulike steder og behov i landet (s. 133).  Del D Organisering for klimaomstilling  - Kap. 17 om et overordnet klimastyringssystem  Systematisk arbeid for å fremme helse og klima Klimautvalget 2050 peker på at målene i klimapolitikken må oppnås parallelt med en rekke andre samfunnsmål (s. 30). WHO anbefaler for eksempel at helseaspekter må stå i sentrum for nasjonale planer for omstilling til lavutslipp. WHO anser klimaendringene som vår tids største trussel mot folkehelsen med alvorlige konsekvenser for befolkningens helse, helsesystemer og sosiale ulikheter i helse. Ambisiøse nasjonale klimaforpliktelser har samtidig potensialet til å gi betydelige helsemessige fordeler (Ibid.).  Ettersom tiltak som virker positivt for klima også ofte fremmer god helse, står også arbeidet med å fremme klima overfor en del av de samme problemstillingene som arbeidet med å fremme helse og jevne ut helseforskjeller: man er avhengig av innsats i stor grad utenfor egen sektor, bredt samarbeid og oppslutning på tvers av aktører, arbeide forebyggende, og planlegge for langsiktig og strategisk innsats.  Utvalget tar til orde for at det etableres et offentlig klimastyringssystem som bør inneholde følgende tre hovedpilarer; planlegging, gjennomføring og evaluering. Systemet må være tett koblet på budsjettprosessen i departementene og forankres i lov, dvs. en utvidet versjon av dagens klimalov. Folkehelsearbeidet hviler på en liknende systematikk som foreslås av utvalget. Systematikken i folkehelsearbeidet er forankret i folkehelseloven (2011), der både statlige, regionale og lokale myndigheter har fått ansvar for å bidra til en helsefremmende samfunnsutvikling og utjevning av sosiale helseforskjeller. I Folkehelsemeldinga – Nasjonal strategi for utjamning av sosiale helseforskjellar 2022- 2023 ble det publisert et oppdatert nasjonalt system for å følge opp folkehelsepolitikken. Helsesektoren og klima- og miljøsektoren kan derfor ha mye å hente på å se målsettinger, utfordringer og virkemidler i sammenheng. ",21.02.2024
Helsedirektoratet,"I tillegg må man se på de ytre rammebetingelsene som lovverk, reguleringer og finansieringsmekanismer slik at disse kan legge til rette for, og ikke være et hinder for omstilling. Og dermed sikre at denne prosessen blir best mulig smidig og ikke rokker ved det overordnede samfunnsmålet med helsetjenesten i Norge, om å sikre alle innbyggere tilstrekkelig og god tilgang til tjenester som er trygge og faglig forsvarlige. ",21.02.2024
Helsedirektoratet,"Utvalget mener at alle beslutninger som tas i dag må baseres på et mål om at så godt som alle klimagassutslipp i Norge må være fjernet for godt innen 2050. Dette er en ambisiøs og radikal målsetting som vil måtte lede til viktige diskusjoner om prioriteringer – som også må involvere helsesektoren.  Og etablere tverrsektorielle strukturer som ivaretar helheten mener vi vil være avgjørende for å lykkes med omstillingen og gi tilstrekkelig mandat til etaten/departementet som har et overordnet samordningsansvar. Et eksempel er Miljødirektoratets opprettelse av et rapporteringssystem for sårbarhetsanalyser og klima- tilpasning. Ved opprettelse av denne type på-tvers-systemer er det også viktig å tenke bredere enn det som utvalget definerer som sektorer, men også i større grad invitere med ""velferdssektorene"" herunder helsemyndighetene. Sårbarheter og tilpasningsbehov relatert til klimaendringer treffer sektoren vår særlig. Et annet argument for bredere involvering er at selv om utslippsreduksjonspotensiale ikke er like stort som i andre sektorer, vil det ha en pedagogisk betydning å skape eierskap og engasjement til klimaarbeidet i alle deler av norsk forvaltning. Tverrgående arbeid vil også bidra til nødvendig kunnskapsheving og kapasitetsbygging.  Hvordan et slikt system vil påvirke underliggende statsetater er ikke tydeliggjort, men vi oppfatter det slik og er enig i at etatene selv må få sette sine egne klimamål og foreta egne strategiske veivalg for sektorenes omstillingsprosesser. Dette mener vi er svært viktig og bør være hovedinnretningen i arbeidet, supplert med evt. fellesføringer.  Livskvalitetsøkonomi (Wellbeing Economy) som eksempel på en styringsmodell som fremmer livskvalitet og klima.  Livskvalitet dreier seg om livet som helhet, og rommer verdier som frihet, trygghet, mening, livsglede, deltakelse, engasjement og mestring. Det er blitt utviklet et eget målesystem for livskvalitet, som blant annet er brukt i årlige livskvalitetsundersøkelser siden 2020. SSB har gjennomført undersøkelsene på oppdrag fra Helsedirektoratet. Undersøkelsene viser at det er tydelige sosiale forskjeller i livskvaliteten i Norge.  Internasjonalt har stadig flere land og organisasjoner løftet livskvalitet til å være en kollektiv samfunnsverdi, og et mål som myndigheter og andre aktører er pliktig til å styre etter, fremme og tilrettelegge for på samfunnsnivå – og dette skal gjøres innenfor planetens tålegrenser. Denne styringsmodellen omtales som en ""livskvalitetsøkonomi"", som prioriterer ""human, social, planetary and economic wellbeing, which constitute the well-being 'capitals'"". Gjennom en slik tilnærming defineres livskvalitet for nåværende og fremtidige generasjoner som det ønskede endemålet for samfunnsutviklingen. Økonomisk vekst skal ikke lenger være et mål alene. I stedet anses økonomien som det viktigste virkemiddelet for å nå målet om god og jevnt fordelt livskvalitet i befolkningen og en samfunnsutvikling som respekterer og verdsetter klima og miljø.  Det sentrale i en livskvalitetsøkonomitilnærming er verdiene den er tuftet på. I følge Wellbeing Economy Alliance er disse verdiene rettferdighet (fairness), deltakelse (participation), natur (nature), mening (purpose) og verdighet (dignity). WHO har gjort et dypdykk i flere lands tilnærming til en Wellbeing Economy, og finner noen elementer som går igjen: likhet og rettferdighet (equality and equity), holde seg innenfor jordklodens tålegrenser, styrke lokalsamfunn, oppfylle behov til både nåværende og fremtidige generasjoner, velstand (prosperity) og bærekraft.  Noe av årsaken bak den massive globale interessen og innsatsen for å sette livskvalitet i sentrum for samfunnsutviklingen, stammer fra behovet for å imøtekomme de sammensatte og sammenkoblede utfordringene og krisene verden står overfor i det 21. århundret. Begynnelsen på det verdensomspennende arbeidet om livskvalitet som mål for samfunnsutviklingen kom nettopp som en respons på en slik krise: finanskrisen i 2008. En livskvalitetsøkonomi søker å reparere økonomiske og sosiale samfunnsstrukturer som gjør et samfunn sårbart mot kriser som for eksempel pandemier, sosial ulikhet og klimautfordringer og miljøforringelse. I møte med dette trenger politikere og beslutningstakere et verktøy som favner fenomener som har verdi for folks liv og dermed også for samfunnet, og som ikke kun er knyttet til økonomisk vekst. FN peker på at ""beyond GDP"" kan være et slikt verktøy. Et bredere fokus på faktorer utover de økonomiske kan fremme beslutningstaking som er til det beste for mennesket, jordkloden, fred og partnerskap.  Stadig flere land formulerer ambisjoner om og tilnærminger til å innføre livskvalitet som et mål for samfunnsutviklingen. OECD har vært blant viktige pådrivere internasjonalt. Skottland, New Zealand, Wales, Island og Finland er med i partnerskapet Wellbeing Economy Governments, der de har forpliktet seg til å utforske en livskvalitetsøkonomi. Arbeide med livskvalitet og livskvalitetsøkonomi er forankret sentralt i regjeringen, som ved statsministerens kontor eller i finansdepartementet, noe som sikrer høy og tverrsektoriell forankring hos sentrale beslutningstakere. Dette gjør at verdiene i en Wellbeing Economy kan veie tungt inn i viktige beslutningsprosesser, som for eksempel budsjettering. Andre virkemidler landene har brukt for å fremme livskvalitet er blant annet gjennom indikatorutvikling som ligger til grunn for prioritering, lovgivning, integrering av livskvalitet i metoder for samfunnsøkonomiske analyser, og gi sektorene ansvar gjennom oppdrag og rapportering om livskvalitet. Virkemidlene utformes på en slik måte at de fremmer tverrsektoriell innsats og samarbeid om ressurser for å nå felles mål. De fremste eksemplene er fra New Zealand som i 2019 lanserte verdens første ""livskvalitetsbudsjett"", et statsbudsjett med mål om å fremme livskvalitet i befolkningen. Wales har en egen Wellbeing of Future Generations Act, som har en egen ombudsfunksjon for å fremme implementering av loven på tvers av alle samfunnssektorer.  En ""livskvalitetsøkonomi"" er dermed ett av flere initiativer som har potensiale til å løfte inn både menneskelige og miljømessige verdier og hensyn i sentral beslutningstaking i den nasjonale styringen, og forene samfunnssektorene om felles mål og verdier. En norsk gjennomgang av politikk for sosial utjevning av helseforskjeller28 anbefaler Norge å utvikle en livskvalitetsøkonomi-tilnærming. Ambisjonene for livskvalitetsarbeidet i Norge vil forankres i regjeringens kommende nasjonale livskvalitetsstrategi, som Helse- og omsorgsdepartementet leder utviklingen av og som vil lanseres i 2024.",21.02.2024
Jernbanedirektoratet,Høringssvar - NOU 2023: 25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050 ,15.01.2024
Jernbanedirektoratet,"Jernbanedirektoratet viser til brev fra Samferdselsdepartementet av 06.11.2023 vedrørende Offentlig høring av NOU 2023:25 «Omstilling til lavutslipp – Veivalg for klimapolitikken mot 2050». Rapporten ble sendt på høring av Klima- og miljødepartementet 31.10.2023. Samferdselsdepartementet har bedt om at høringsinnspill fra samferdselsetatene sendes via departementet. I det følgende beskrives Jernbanedirektoratets syn på vurderingene og forslagene som fremmes i utredningen.  Jernbanedirektoratet mener NOU 2023:25 gir et godt bilde av utfordringer og veivalg. Overordnet stiller Jernbanedirektoratet seg positiv til anbefalingene som utvalget kommer med, og ser at sterkere tiltak er nødvendige for at samfunnet skal kunne omstilles til å bli lavutslipp.  Flere av anbefalingene overlapper med oppdrag som Jernbanedirektoratet allerede har påbegynt eller skal jobbe med fremover, slik som sirkulærøkonomi, energieffektivitet, og reisevaner. Samtidig ser Jernbanedirektoratet at det er hensiktsmessig å kommentere enkelte av anbefalingene, for å belyse utfordringer knyttet til dem.",15.01.2024
Jernbanedirektoratet,"Jernbanedirektoratet legger til grunn at Bane NOR SF som høringsinstans gir sine uttalelser på den delen av jernbanesektoren som dreier seg om utbygging, drift/vedlikehold av infrastruktur, og vurderinger som berører planfase. Jernbanedirektoratet vil derfor uttale seg generelt om forvaltningen av jernbanesektoren og påvirkning på vurderinger og utredninger i tidligfase i tilknytning til høringen.   Anbefalingene i kapittel 6 om arealbruk og natur omtales kun på et tidlig og overordnet nivå. På dette området ser Jernbanedirektoratet at det vil kreves mye metodeutvikling og modning. Brorparten av anbefalingene vil trolig ha følger for Bane NORs arbeid i planfase, men vil ikke direkte påvirke tidligfasearbeidet i direktoratet. Jernbanedirektoratet vil i denne høringsuttalelsen derfor fokusere på de mer konkrete tiltakene som utvalget anbefaler i kapittel 8, 16, og 21, men kommenterer gjerne ytterligere i fremtiden dersom det foreligger mer detaljerte tiltak for areal og arealbruk.",15.01.2024
Jernbanedirektoratet,"Beslutningssystemer Endringene som utvalget anbefaler for beslutningssystemer og forvaltningen har stor innvirkning på tidligfaseutredninger som Jernbanedirektoratet er ansvarlig for. Utvalget anbefaler at det «Vurderes om planleggingsmodellene for tidligfase (KVU/KS1) bør knyttes til plan- og bygningsloven», bl.a. for å sørge for at hensyn til klima og natur ivaretas. Jernbanedirektoratet vil gjøre departementet oppmerksomme på at dette kan påvirke grensesnittet og de praktiske forholdene knyttet til samarbeidet og koordineringen mellom Jernbanedirektoratet og Bane NOR. I dag har Jernbanedirektoratet ansvar for tidligfase, og Bane NOR tar over ansvar for prosjekter i det de faller inn under PBL. Hvis man går videre med en prosess hvor KVU/KS1 vurderes og knyttes tydeligere til PBL anbefaler Jernbanedirektoratet at ansvarsforholdet mellom Jernbanedirektoratet og Bane NOR blir gjenstand for en særskilt gjennomgang med mål om å ivareta virksomhetenes roller og ansvar i beslutningsprosessene. Jernbanedirektoratet vil også understreke at KVU/KS1 er et tidligfaseverktøy   for planlegging der det er betydelig usikkerhet knyttet til både konkret lokalisering og omfang av infrastrukturtiltak. Man har dermed ikke grunnlag for belyse virkningene av tiltakene for klima og natur på samme måte som man har i planlegging etter plan- og bygningsloven. Om KVU-mandatet knyttes til plan- og bygningsloven må det vurderes hvordan kravene til analyse av virkninger for klima og miljø best innarbeides i de ulike planfasene.  Videre anbefaler utvalget at ikke-prissatte virkninger i større grad burde vektes i KVU-er. Jernbanedirektoratet utviklet i 2022 en ny metode for verdsetting av ikke-prissatte virkninger. Metoden er i tråd med DFØs nye veileder for samfunnsøkonomiske analyser, og bygger i større grad på grunnleggende samfunnsøkonomiske prinsipper enn f.eks. V712 som brukes i veisektoren. Jernbanedirektoratet opplever at dagens retningslinjer om lik vekting mellom prissatte og ikke-prissatte virkninger er gode. En større vekting på ikke-prissatte virkninger enn de prissatte vil ikke nødvendigvis føre til bedre beslutningsgrunnlag. Jernbanedirektoratet mener det er et potensiale i å følge retningslinjene i større grad. Selv om det i Jernbanedirektoratets nye metode og i DFØ sin oppdaterte veileder for samfunnsøkonomiske analyser er foreslått en «break-even» metode for å vurdere prissatte og ikke-prissatte virkninger opp mot hverandre, finnes det hverken i Jernbanedirektoratets nye metode, i V712, eller i DFØ sin nye veileder, konkrete retningslinjer for hvordan ulike typer ikke-prissatte virkninger skal vektes opp mot hverandre, og mot de prissatte ved bruk av en slik metode. På dette området er det behov for mer metodeutvikling og erfaring om spesifikke ikke-prissatte virkninger.  Utvalget anbefaler at statlige tiltak bør vurderes opp mot den samlede ressursbruken og atferden de legger opp til, ikke bare samfunnsøkonomisk lønnsomhet. I lys av disse anbefalingene mener Jernbanedirektoratet det vil være hensiktsmessig at det utarbeides tydeligere retningslinjer for hva som skal inngå som ikke- prissatte virkninger, hvordan ikke-prissatte og prissatte virkninger skal vektes mot hverandre, og hvordan effekter for ressursbruk og atferd skal vurderes på KVU-nivå.  Utvalget anbefaler at dagens karbonprisbaner oppdateres i tråd med mål om utslippsreduksjoner, og at prisen for utslipp dermed jevnt over økes. Jernbanedirektoratet understreker at dette vil være viktig for prioritering av utslippsreduserende tiltak og stiller seg positiv til utvalgets anbefaling om en langsiktig og mer forpliktende opptrappingsplan av CO2-avgiften.",15.01.2024
