actor,paragraph,date
Person som ikke har oppgitt navn (143385),"4. Manglende økonomiske og samfunnsmessige konsekvensanalyser.Utvalget kommer med mange forslag for å oppfylle klimamålene i perioden frem mot 2050.Disse forslagene ville ført til store endringer i samfunnet vårt, med svekket økonomi og merkbart lavere levestandard. Men til tross for det, kommer ikke utvalget med noen økonomiske eller samfunnsmessige konsekvensanalyser av tiltakene, med henvisning til at det ikke er deres mandat.Bergen INP mener at det burde ha vært med i rapporten, fordi anbefalingene til utvalget får så drastiske konsekvenser.",24.02.2024
Person som ikke har oppgitt navn (143385),"5. En av anbefalingene som blir presentert i rapporten er å fase ut petroleumsvirksomheten i Norge med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».Dette vil få en dramatisk effekt på økonomien. Ja, rapporten mangler fullstendig økonomiske og samfunnsmessige konsekvensanalyser, og utvalget bare viser til at det ikke er deres mandat. Det å peke på en rekke tiltak som får store konsekvenser, og samtidig utelate konsekvensanalyser, holder ikke. Her er iveren etter å bli et lavutslippssamfunn tydelig, koste hva det koste vil, bokstavelig talt.",24.02.2024
Person som ikke har oppgitt navn (143385),"I tillegg sikrer petroleumsvirksomheten vår EU renere energi enn hva de ellers ville ha hatt. Vi erstatter brunt kull med renere norsk gass. Vi er faktisk EUs største leverandør av utslippskutt.Om norsk gass skulle blitt erstattet av kull, ville EUs utslipp ha økt med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslipp, med en kvoteverdi på godt over 300 milliarder kroner, uten å ta oss betalt.",24.02.2024
Person som ikke har oppgitt navn (143385),"Vi er et stabilt demokrati. I tillegg til å bidra til utslippskutt, er vi også en trygg gassleverandør for EU.Reduserer vi letevirksomheten vår, så reduserer vi også muligheten for eksport.Norge har i tillegg en av verdens reneste petroleumsvirksomheter med minimalt med fakling, som, hvis den hadde forsvunnet, hadde blitt erstattet med mindre rene virksomheter.",24.02.2024
Person som ikke har oppgitt navn (143385),"Og vi må huske på at petroleumsvirksomheten er motoren i den norske økonomien. Den sysselsetter mange, og sørger for enorme inntekter til statskassen, som vi rett og slett ikke har en erstatning for. Dette vil få enorme konsekvenser for samfunnet, men det blir det altså sett helt bort fra. Det er bekymringsfullt.",24.02.2024
Person som ikke har oppgitt navn (143385),"Det er økonomisk ikke tilrådelig å legge opp til å avvikle petroleumsvirksomheten vår, som Klimautvalget går inn for. Og etterspørselen etter olje og gass er ikke redusert på verdensbasis, og ligger heller ikke an til å bli det i uoverskuelig fremtid. Av all energibruk i verden, utgjør fossil energi 80 %. Det Internasjonale Energibyrået (IEA) sier at til tross for ambisiøse mål om utslippskutt, vil verdens oljeetterspørsel frem mot 2040 øke med 12 %, og at verden vil trenge 70 millioner fat olje pr. dag i 2040. Vi må også huske på at olje er mye mer enn bare til energi. Det blir brukt til asfalt, plast, til produksjon av byggematerialer, klær osv.Og hva skal vi da erstatte verdens reneste olje med?Å foreslå å fase ut olje- og petroleumsvirksomheten, som Klimautvalget gjør, er etter Bergen INPs mening uklokt og inkonsekvent.Virksomheten bør i stedet utvikles.",24.02.2024
Person som ikke har oppgitt navn (143385),"6. Det er også viktig å se Norge i en global sammenheng. Norges samlede utslipp er 50 millioner tonn CO2 pr. år. Det er forsvinnende lite, spesielt sammenlignet med Kina, som nå har passert Norge i utslipp pr. person med Kinas 8 mot Norges 7,5 tonn CO2 pr. innbygger pr. år. Til saman blir det hele 10 milliarder tonn CO2 pr. år, og Kina skal slippe ut enda mer i årene som kommer, i henhold til Parisavtalen, der de har meldt inn at dei skal øke sine utslipp med 450 % frem til 2030. Allerede per i dag står Kina alene for 30% av verdens beregnede utslipp (FN).",24.02.2024
Person som ikke har oppgitt navn (143385),"Uansett hva vi gjør her i landet, vil det få null effekt globalt, noe som gjør at de dyre tiltakene ikke kan forsvares. Klimakutt i allerede rene Norge, er veldig dyrt, for jo renere miksen er, jo dyrere blir kuttene.",24.02.2024
Person som ikke har oppgitt navn (143385),"7. Elektrifisering er både dyrt og unødvendig, og ren symbolpolitikk.Energi som vi trenger til andre ting blir sløst vekk til å elektrifisere bil- og båttrafikk, samt sokkelen. Et konkret eksempel er elektrifiseringa av gassanlegget på Melkøya, som vil støvsuge Finnmark for kraft og føre til at ny industri får nei av Statnett til å etablere seg. Et annet eksempel er elektrifiseringa av Johan Sverdrup-feltet, som bidrar til kraftmangel på Sør-Vestlandet, og nye virksomheter r får nei til å etablere seg også her.",24.02.2024
Person som ikke har oppgitt navn (143385),"Gassen som vi selv kunne brukt til å drive plattformene med, blir i stedet eksportert og brent i andre land. Det ser fint ut i klimaregnskapet, men det er bare på papiret. Moder Jord bryr seg ikke om hvor gassen blir brent. Og verdifull strøm som vi har bruk for på land, blir i stedet sendt ut til plattformene.",24.02.2024
Person som ikke har oppgitt navn (144395),Høringssvar- omstilling til lavutslipp ..,24.02.2024
Person som ikke har oppgitt navn (144395),Det er mange grunner til å skive en merknad til denne høring!,24.02.2024
Person som ikke har oppgitt navn (144395),Som fritidsbolig-nabo til Norsk Stein - Europas største steinbrudd og antatt kommende Wind Work Jelsa- stopning av havvindunderstell lever vi tett innti massive utslepp pga fossilt forbruk til anleggsmaskiner og store fraktebåter som ligger i lastehavn uten landstrøm!! Virksomheten som har over 250 ansatte har lite fokus på omstilling til lavenergi - det ser ut til å være ner opptatt av profitt- samtidig som de ikke bryr seg særlig om sin egen forurensing - likeså er Suldal kommune lite fokusert å påby og være opptatt av å legge til rette for omstilling til lavutslipp for Norsk Stein etc.,24.02.2024
Person som ikke har oppgitt navn (144395),"omstilli ng til lavutslipp har og sine negative konsekvenser for eksempel om Wind Work Jelsa blir etablert i annet av grønn omstilling. Dette flrrr til stor naturfirringing og store konsekvenser for mennesker , baturmangfold, friluftsliv, dyreliv, fugleliv og den nasjonale Laksefjorden Sandsfjorden.",24.02.2024
Person som ikke har oppgitt navn (144395),"Mange mennesker rammes av "" sorte skyer"" i omstillingens navn!",24.02.2024
Person som ikke har oppgitt navn (144395),Derfor må all omtilling til lavutslipp nøye konsekvensutredes på alle områder der dette kan ramme natur og mennesker som negativ konsekvens!,24.02.2024
Person som ikke har oppgitt navn (145469),Hei,24.02.2024
Person som ikke har oppgitt navn (145469),"Mitt anliggende er strengere regulering av bergverksdrift og spesielt for åpne bergverk som eksempel for Norsk Stein på Jelsa i Suldal kommune. Selskapet er heleid av tysk konsern fra Heidelberg, hvor majoriteten av massene blir eksportert med skip til Europa. Mitt anliggende og innspill er:",24.02.2024
Person som ikke har oppgitt navn (145469),"- Sette strengere krav og avgift til bruk av diesel på gruveanlegg, hvor det brukes flere millioner liter diesel på maskinpark i året.",24.02.2024
Person som ikke har oppgitt navn (145469),"- Sette mye strengere krav og avgift til fjerning av skog, jord og myr ift nye uttaksområder. Bruke mer tid og fokus på jord/skogsbunn som binder co2 samt utslipp ved fjerning.",24.02.2024
Person som ikke har oppgitt navn (145469),- Sette strengere krav til bruk av sprengstoff i åpent brudd som bl.a medfører kvartsstøv som er helseskadelig.,24.02.2024
Person som ikke har oppgitt navn (145469),- Sette krav til deponi eller håndtering av 0-2 mm masse på land og ikke til sjø/fjord.,24.02.2024
Person som ikke har oppgitt navn (145469),- Sette krav om landstrøm for skip til kai.,24.02.2024
Person som ikke har oppgitt navn (152116),"Kan ikke finne noen evaluering av kost - nytte effekt av forslagene ogRisiko evaluering av ""ny "" teknologi og andre tiltak i forhold mulighet for å lykkes. Dvs. hva er realistisk og fører ikke til at vi kaster penger ut av vinduet for å prøve å oppnå noe utopisk. Man kan mene hva man vil om CO2, men vi må ikke forme politikk som ødelegger og knekker ryggen til de som bor i landet. CO2 er globalt problem. Gjennomfører man denne galskapen uten en økonomisk risiko vurdering om hva som er best for norge er jeg redd man legger til rette for stor grad av radikalisering i samfunnet. Føler og at rapporten mangler balanse. Dette er et bestillingsverk konform til ""troen"" uten noe pragmatisk og realistisk tilsnitt, og da i min mening mangler rapporten totalt troverdighet. Den bør skrotes eller at det som mangler må legges til og at alle de andre i rapportene må etterprøves av noen uhildede som følger bevisene uavhengig av resultat. Norske politikere har et ansvar ovenfor Norge ikke EU/EØS.",25.02.2024
Person som ikke har oppgitt navn (166119),"Jeg er imot disse forslagene. Den symbol klimapolitikken som føres her til lands har liten påvirke på det globale klimaet..Man bør heller ta tak der hvor problemene virkelig ligger, eks kina,india.usa etc",27.02.2024
Person som ikke har oppgitt navn (179897),Skogen må regnes inn i dette viss det skal være seriøst. Pr i dag har ikke Norge regnet det inn i Sine tall.,27.02.2024
Person som ikke har oppgitt navn (179897),"Når det gjelder andre energikilder er det som bygges ganske useriøst, da ikke alle faktaene er kommet frem. Dere har ikke kommet med sannheten i forhold til forurensningen de nye energikildene gir. Vindkraft forurenses med olje, mikroplast, mm. Dreper dyr og insekter. Det krever også mye natur og landskap.",27.02.2024
Person som ikke har oppgitt navn (179897),Det er heller ikke økonomisk forsvarlig å bygge disse vindparkene.,27.02.2024
Person som ikke har oppgitt navn (179897),Vindparkene og solcelle parkene er ikke klimavennlige. Når du må grave ned bladene for det finnes ikke noe annet alternativ pr.i dag.,27.02.2024
Person som ikke har oppgitt navn (179897),Hvem skal ta kostnaden når hele vindmøllen skal rives ? Skal det også bare graves ned ..ut av syn prinsippet. Dette er ikke bærekraftig på sikt.,27.02.2024
Person som ikke har oppgitt navn (179897),Det jeg ønsker er at vannkraft turbinen oppgraderes for der er det mest miljøvennlige vi kan foreta oss pr.i dag. Det er også mest samfunnsøkonomisk.,27.02.2024
Person som ikke har oppgitt navn (179897),Det som kan hjelpe på klima pr.i dag er at alle politikerne i regjeringen flyr mindre og heller går over til Teams møter. I dag flyr de jorda rundt hele tiden. Det bør det bli en slutt på. Politikerne er jo verstinger i forhold til klima. Det hadde vært mer klima økonomisk om politikerne hadde flydd mindre og kastet mindre mat. Det kastes enormt med mat etter alle møtene som er rundt om i Norge og utlandet.,27.02.2024
Person som ikke har oppgitt navn (179897),Dette er min mening om endringer som må gjøres noe med fremover.,27.02.2024
Person som ikke har oppgitt navn (179897),Mvh,27.02.2024
Person som ikke har oppgitt navn (179897),Astrid Heggen,27.02.2024
Person som ikke har oppgitt navn (183356),Jeg er enig med det Bergen INP sier:,28.02.2024
Person som ikke har oppgitt navn (183356),"1. Bergen INP mener at skogen må regnes med i CO2-regnskapet, slik som i EU.",28.02.2024
Person som ikke har oppgitt navn (183356),"Norske skoger tar opp 47 prosent av det samlede karbonutslippet, ifølge SSB.",28.02.2024
Person som ikke har oppgitt navn (183356),"Norske skoger hadde et opptak av CO2-ekvivalenter på 23,3 millioner tonn i 2019, viser tall fra Miljødirektoratet. Til sammenligning ble det i 2020 i alt sluppet ut 49,3 millioner tonn CO2-ekvivalentar i Norge, viser statistikken «Utslipp til luft». De siste 30 årene har karbonlagring i skog økt med 43 prosent i Norge. Inkludert norskekystens tareskog er vi da allerede klimanøytrale i forhold til 2050-målet.",28.02.2024
Person som ikke har oppgitt navn (183356),Klimautvalget skriver: «For Norge ville det å inkludere hele opptaket fra skog- og arealbruk i dagens 2050-mål innebære en vesentlig svekkelse i ambisjonsnivå for utslippsreduksjoner.»,28.02.2024
Person som ikke har oppgitt navn (183356),Begrunnelsen for å ikke inkludere skogen har altså med ambisjonsnivået å gjøre.,28.02.2024
Person som ikke har oppgitt navn (183356),"Det mener vi er et merkelig argument, særlig når man tar med at utslippskutt blir dyrere jo renere energimiksen i landet er.",28.02.2024
Person som ikke har oppgitt navn (183356),Prisen for å ha et høyt ambisjonsnivå er altså veldig høy.,28.02.2024
Person som ikke har oppgitt navn (183356),"Og merk altså at hvis Norge hadde gjort som EU og tatt med skogen i CO2-regnskapet, hadde vi allerede vært klimanøytrale i forhold til 2050-målet, dvs. at vi allerede ER et lavutslippssamfunn pr. i dag.",28.02.2024
Person som ikke har oppgitt navn (183356),"2. Det blir feil å peke på Norges manglende utslippskutt etter 1990 i forhold til land som på det tidspunktet hadde mye kullkraft i energimiksen sin, og som fortsatt har det. Norge har verdens nest reneste energimiks etter Island.",28.02.2024
Person som ikke har oppgitt navn (183356),3. To mye benyttede uttrykk i politikken er «kost-nytte» og «samfunnsøkonomisk forsvarlig.»,28.02.2024
Person som ikke har oppgitt navn (183356),"Dagens satsing på og prioritering av klimatiltak, kommer ikke inn under noen av disse begrepene, som er helt fraværende i klimasaken.",28.02.2024
Person som ikke har oppgitt navn (183356),"Det finnes ikke gode grunner for å bruke de summene vi pr. dags dato bruker for å redusere små utslipp til null. Utslippskutt må foretas der det monner mest og man får mye for pengene, noe som henger bedre sammen med disse begrepene.",28.02.2024
Person som ikke har oppgitt navn (183356),4. Manglende økonomiske og samfunnsmessige konsekvensanalyser.,28.02.2024
Person som ikke har oppgitt navn (183356),Utvalget kommer med mange forslag for å oppfylle klimamålene i perioden frem mot 2050.,28.02.2024
Person som ikke har oppgitt navn (183356),"Disse forslagene ville ført til store endringer i samfunnet vårt, med svekket økonomi og merkbart lavere levestandard. Men til tross for det, kommer ikke utvalget med noen økonomiske eller samfunnsmessige konsekvensanalyser av tiltakene, med henvisning til at det ikke er deres mandat.",28.02.2024
Person som ikke har oppgitt navn (183356),"Bergen INP mener at det burde ha vært med i rapporten, fordi anbefalingene til utvalget får så drastiske konsekvenser.",28.02.2024
Person som ikke har oppgitt navn (183356),5. En av anbefalingene som blir presentert i rapporten er å fase ut petroleumsvirksomheten i Norge med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».,28.02.2024
Person som ikke har oppgitt navn (183356),"Dette vil få en dramatisk effekt på økonomien. Ja, rapporten mangler fullstendig økonomiske og samfunnsmessige konsekvensanalyser, og utvalget bare viser til at det ikke er deres mandat. Det å peke på en rekke tiltak som får store konsekvenser, og samtidig utelate konsekvensanalyser, holder ikke. Her er iveren etter å bli et lavutslippssamfunn tydelig, koste hva det koste vil, bokstavelig talt.",28.02.2024
Person som ikke har oppgitt navn (183356),I tillegg sikrer petroleumsvirksomheten vår EU renere energi enn hva de ellers ville ha hatt. Vi erstatter brunt kull med renere norsk gass. Vi er faktisk EUs største leverandør av utslippskutt.,28.02.2024
Person som ikke har oppgitt navn (183356),"Om norsk gass skulle blitt erstattet av kull, ville EUs utslipp ha økt med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslipp, med en kvoteverdi på godt over 300 milliarder kroner, uten å ta oss betalt.",28.02.2024
Person som ikke har oppgitt navn (183356),"Vi er et stabilt demokrati. I tillegg til å bidra til utslippskutt, er vi også en trygg gassleverandør for EU.",28.02.2024
Person som ikke har oppgitt navn (183356),"Reduserer vi letevirksomheten vår, så reduserer vi også muligheten for eksport.",28.02.2024
Person som ikke har oppgitt navn (183356),"Norge har i tillegg en av verdens reneste petroleumsvirksomheter med minimalt med fakling, som, hvis den hadde forsvunnet, hadde blitt erstattet med mindre rene virksomheter.",28.02.2024
Person som ikke har oppgitt navn (183356),"Og vi må huske på at petroleumsvirksomheten er motoren i den norske økonomien. Den sysselsetter mange, og sørger for enorme inntekter til statskassen, som vi rett og slett ikke har en erstatning for. Dette vil få enorme konsekvenser for samfunnet, men det blir det altså sett helt bort fra. Det er bekymringsfullt.",28.02.2024
Person som ikke har oppgitt navn (183356),"Det er økonomisk ikke tilrådelig å legge opp til å avvikle petroleumsvirksomheten vår, som Klimautvalget går inn for. Og etterspørselen etter olje og gass er ikke redusert på verdensbasis, og ligger heller ikke an til å bli det i uoverskuelig fremtid. Av all energibruk i verden, utgjør fossil energi 80 %. Det Internasjonale Energibyrået (IEA) sier at til tross for ambisiøse mål om utslippskutt, vil verdens oljeetterspørsel frem mot 2040 øke med 12 %, og at verden vil trenge 70 millioner fat olje pr. dag i 2040. Vi må også huske på at olje er mye mer enn bare til energi. Det blir brukt til asfalt, plast, til produksjon av byggematerialer, klær osv.",28.02.2024
Person som ikke har oppgitt navn (183356),Og hva skal vi da erstatte verdens reneste olje med?,28.02.2024
Person som ikke har oppgitt navn (183356),"Å foreslå å fase ut olje- og petroleumsvirksomheten, som Klimautvalget gjør, er etter Bergen INPs mening uklokt og inkonsekvent.",28.02.2024
Person som ikke har oppgitt navn (183356),Virksomheten bør i stedet utvikles.,28.02.2024
Person som ikke har oppgitt navn (183356),"6. Det er også viktig å se Norge i en global sammenheng. Norges samlede utslipp er 50 millioner tonn CO2 pr. år. Det er forsvinnende lite, spesielt sammenlignet med Kina, som nå har passert Norge i utslipp pr. person med Kinas 8 mot Norges 7,5 tonn CO2 pr. innbygger pr. år. Til saman blir det hele 10 milliarder tonn CO2 pr. år, og Kina skal slippe ut enda mer i årene som kommer, i henhold til Parisavtalen, der de har meldt inn at dei skal øke sine utslipp med 450 % frem til 2030. Allerede per i dag står Kina alene for 30% av verdens beregnede utslipp (FN).",28.02.2024
Person som ikke har oppgitt navn (183356),"Uansett hva vi gjør her i landet, vil det få null effekt globalt, noe som gjør at de dyre tiltakene ikke kan forsvares. Klimakutt i allerede rene Norge, er veldig dyrt, for jo renere miksen er, jo dyrere blir kuttene.",28.02.2024
Person som ikke har oppgitt navn (183356),"7. Elektrifisering er både dyrt og unødvendig, og ren symbolpolitikk.",28.02.2024
Person som ikke har oppgitt navn (183356),"Energi som vi trenger til andre ting blir sløst vekk til å elektrifisere bil- og båttrafikk, samt sokkelen. Et konkret eksempel er elektrifiseringa av gassanlegget på Melkøya, som vil støvsuge Finnmark for kraft og føre til at ny industri får nei av Statnett til å etablere seg.",28.02.2024
Person som ikke har oppgitt navn (183356),"Et annet eksempel er elektrifiseringa av Johan Sverdrup-feltet, som bidrar til kraftmangel på Sør-Vestlandet, og nye virksomheter r får nei til å etablere seg også her.",28.02.2024
Person som ikke har oppgitt navn (183356),"Gassen som vi selv kunne brukt til å drive plattformene med, blir i stedet eksportert og brent i andre land. Det ser fint ut i klimaregnskapet, men det er bare på papiret. Moder Jord bryr seg ikke om hvor gassen blir brent. Og verdifull strøm som vi har bruk for på land, blir i stedet sendt ut til plattformene.",28.02.2024
Person som ikke har oppgitt navn (183356),Rent beredskapsmessig blir også samfunnet mer sårbart når alt er avhengig av elektrisitet.,28.02.2024
Person som ikke har oppgitt navn (183356),"DSB sin nye anbefaling er å klare seg inntil 7 dager uten strøm. Med hus som ikke har andre energikilder enn elektrisitet, blir det f.eks. vanskelig å sikre oppvarming. Og elektriske biler går jo også tom for strøm. Uten mulighet for lading blir de da stående.",28.02.2024
Person som ikke har oppgitt navn (183356),Elektrifisering av brøyting og annet vil kreve store investeringer i materiell og ladeinfrastruktur.,28.02.2024
Person som ikke har oppgitt navn (183356),Penger som f.eks. kunne blitt brukt til å vedlikeholde veinettet. Bare i Vestland er etterslepet på vedlikehold av vei på 16 milliarder. I stedet blir pengene slust inn i klimatiltak som ikke monner.,28.02.2024
Person som ikke har oppgitt navn (183356),8. Vindkraft er ikke løsningen.,28.02.2024
Person som ikke har oppgitt navn (183356),Det er viktig å huske på at vindkraft IKKE er utslippsfritt. Det er det ingen ting som er.,28.02.2024
Person som ikke har oppgitt navn (183356),"Finske forskere ved LUT Universitet, et ledende universitet innen forskning på klimatiltak og bærekraft, har funnet ut at 90% av CO2-innsparingen til vindturbiner på land gjennom driftsperioden, beregnet til 25 år, forsvinner bare ved utvinning og foredling av de sjeldne jordmetallene. Og da har de ikke regnet på CO2-utslipp knyttet til utbygging, drift, riving og avfallshåndtering. Det kommer i tillegg.",28.02.2024
Person som ikke har oppgitt navn (183356),"I tillegg er vindkraft svært arealkrevende, og reduserer naturens evne til å binde CO2, spesielt der de er anlagt i myrområder. Når man så legger til at det er forurensende, med både fare for lekkasje av hydraulikkolje og avskalling av belegget på vingene, som bl.a. inneholder giften bisfenol A, ser man tydelig at klima trumfer miljø og natur.",28.02.2024
Person som ikke har oppgitt navn (183356),"S. 81 i rapporten blir det lagt til grunn en forventning om at prisen på flytende havvind vil bli redusert fra 117 øre pr. kWh i 2021 til 68 øre pr. kWh i 2030. Dette anslaget er altfor lavt. F.eks. har enorme økninger i kostnader veltet økonomien i Equinors gigantiske havvind-prosjekt i USA, og Equinor og samarbeidspartner British Petroleum ber om en subsidie på 2 kr pr. kWh for å gå videre med satsinga. Det er jo milevidt unna både 117 øre og 68 øre.",28.02.2024
Person som ikke har oppgitt navn (183356),9. Sosioøkonomiske forskjeller vil øke.,28.02.2024
Person som ikke har oppgitt navn (183356),"EUs nye bygningsenergidirektiv, «Energy Performance of Buildings Directive», omhandler energieffektivisering av boliger med mål om å bli et nullutslippssamfunn innen 2050. Da skal alle boliger ha energiklasse A.",28.02.2024
Person som ikke har oppgitt navn (183356),"Det er ikke usannsynlig at det vil koste mellom en halv og halvannen million kroner å oppgradere en bolig, og denne regningen ender hos boligeieren. For folk som har lite å rutte med, kan det ende med at de må selje boligen, da de ikke har råd til å gjøre denne oppgraderingen.",28.02.2024
Person som ikke har oppgitt navn (183356),"Utvalget skriver også at lave energipriser ikke skal være et hovedmål for energipolitikken, men at prisene i stedet må reflektere samfunnet sine kostnader ved å skaffe ny kraft til veie.",28.02.2024
Person som ikke har oppgitt navn (183356),"Til tross for at utvalget sier at «høye kraftpriser kan ramme enkelte husholdninger hardt», så fraråder utvalget «å gjøre lave kraftpriser til et hovedmål i energipolitikken».",28.02.2024
Person som ikke har oppgitt navn (183356),"Disse føringene om at klimahensyn skal gå foran vil gå ut over norsk næring og industri, og effekten av høye kraftpriser vil være negativt for bedrifter så vel som privatpersoner, og vil føre til at de sosioøkonomiske forskjellene vil øke.",28.02.2024
Person som ikke har oppgitt navn (184236),Høringssvar:,28.02.2024
Person som ikke har oppgitt navn (184236),Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050.,28.02.2024
Person som ikke har oppgitt navn (184236),1 Norge følger EU i veldig mye. Hvorfor ikke da ta med opptak i skog og myr i klimaregnskapet på lik linje med alle andre land vi ellers følger!,28.02.2024
Person som ikke har oppgitt navn (184236),Vi er da veldig seriøs og godt i gang med klimamål som kan oppfylles.,28.02.2024
Person som ikke har oppgitt navn (184236),2 Bygg utslippsfrie energianlegg i form av små og modulere kjernekraftverk. De kan være klar innen 2035 om viljen er der. Om ønskelig kan vi også samarbeide med Sverige om dette.,28.02.2024
Person som ikke har oppgitt navn (184236),3 Utsett unødvendig hasteelektrifiseringen av Melkøya og sokkelen. Dette vil koste unødvendig mye for Norge. Kan vurderes gjort når punkt 2 er klart.,28.02.2024
Person som ikke har oppgitt navn (184236),4 Ikke start opp havvind. Helt unødvendig når 1 og 2 er gjort!,28.02.2024
Person som ikke har oppgitt navn (184236),5 Stopp videre utbygging av vindturbinanlegg. Der er ingen CO2 gevinst om der foretas fra vogge til grav regnskap for denne type installasjon.,28.02.2024
Person som ikke har oppgitt navn (184236),"Da vil Norge være i mål raskt, og i alle fall til 2050!",28.02.2024
Person som ikke har oppgitt navn (225400),Jeg er i mot omstilling til lavutslipp.,31.10.2023
Person som ikke har oppgitt navn (318803),Et absolutt nei til dette forslaget!,31.10.2023
Person som ikke har oppgitt navn (318803),Nå er det på tide at en setter seg inn i det som forgår i verden og hva Co2 virkelig er.,31.10.2023
Person som ikke har oppgitt navn (318803),Skog er verdens lunger og uten Co2 så kan ikke skogen og naturen leve.,31.10.2023
Person som ikke har oppgitt navn (318803),Uten natur så dør alt liv. Så noe av det viktigste en kan gjøre er å hindre avskoging og å plante skog.,31.10.2023
Person som ikke har oppgitt navn (318803),"Forurensningen og forgiftningen av luft, jord, hav, vann og mat er den virkelige faren. Der er plast noe av det en virkelig må fokusere på.",31.10.2023
Person som ikke har oppgitt navn (318803),Men det hjelper ikke å øke prisen på plastbæreposer når alt annet en kjøper på butikken er pakket i plast!,31.10.2023
Person som ikke har oppgitt navn (318803),Den plasten som brukes er giftig og avgir giftige stoffer til den drikken eller maten som er pakket inn i den. Løsningen er å lage plast av materialer som ikke forurenser eller er giftig og som i tillegg er mat for dyr og planter. F.eks hamp. Hvorfor gjøres ikke dette?,31.10.2023
Person som ikke har oppgitt navn (318803),En må hjelpe de landene som sliter med forurensning. De største elvene har også store boss og forurensningsproblemer.,31.10.2023
Person som ikke har oppgitt navn (318803),Og så må en forstå hva H.A.A.R.P er. Og hva som er mulig å gjøre med vær og vind.,31.10.2023
Person som ikke har oppgitt navn (318803),Og så må en forstå at det de kaller fossilt brennstoff er mineralolje.,31.10.2023
Person som ikke har oppgitt navn (736715),Jeg er imot veivalget og innholdet i rapporten til klimautvalget.,13.11.2023
Person som ikke har oppgitt navn (834451),Rapporten må forkastes. Å gjennomføre så drastiske tiltak for samfunnet og vanlige folk uten noen beviselig effekt er galskap!,30.01.2024
Person som ikke har oppgitt navn (834451),"Rapporten er helt urealistisk. Det virker som at utvalget tror at vi kan fortsette med noenlunde samme liv bare uten klimagassutslipp. Det er umulig. Moderne liv er avhengig av energi. Jo høyere levestandard, jo høyere energibruk og i de fleste steder av verden høyere klimagassutslipp. Å innføre et tilnærmet nullutslippssamfunn innen 2050 vil rasere velferdsstaten, levestandarden, landbruket, matproduksjonen og samfunnet slik vi kjenner det. Med ødelagt landbruk vil også folk sulte i hjel. Ingen vanlige mennesker som forstår konsekvensene av netto-null vil gå med på denne politikken.",30.01.2024
Person som ikke har oppgitt navn (834451),"Forutsetningene for rapporten er feil. Oppvarmingseffekten til CO2 er ikke dokumentert. IPCC og politikerne kan ikke bestemme hvordan naturen virker og at vi har menneskeskapt global oppvarming. Solen, jordens bane, vann og vanndamp, atmosfærens bevegelser og grunnleggende fysikk og termodynamikk spiller en mye større rolle for klimaet enn den marginale gassen CO2 som kun utgjør noen promiller av luften.",30.01.2024
Person som ikke har oppgitt navn (834451),"Både temperaturen og CO2-innholdet i atmosfæren har variert mye i jordens historie, både over og under dagens nivå, også før menneskene begynte å slippe ut CO2. For eksempel var det varmere i vikingtiden da vikingene drev jordbruk på Grønland. Klimaet har alltid variert, og vil alltid komme til å variere i framtiden, uavhengig av menneskelig aktivitet.",30.01.2024
Person som ikke har oppgitt navn (834451),"Uansett så er det ingen grunn til å si at temperaturen i før-industriell tid er det optimale for jorden og at det er det vi må tilbake til. Kulde dreper flere mennesker i verden enn varme. Høyere CO2-innhold vil virke som næring til plantene og gi bedre plantevekst, en grønnere klode og mer matproduksjon.",30.01.2024
Person som ikke har oppgitt navn (834451),"Dommedagsprofetier har vi fått servert i mange tiår, uten at noen av disse har skjedd. Det blir også påstått at vi vil komme til et vippepunkt hvor det er for sendt å snu fordi klimaendringene vil få en selvforsterkende effekt. Hvis dette hadde vært sant, så burde dette ha skjedd for lenge siden, siden vi har hatt varmere klima og høyere CO2-nivåer tidligere. Historiske temperaturer og CO2-nivåer tyder heller på at jordens klimasystem er selvregulerende.",30.01.2024
Person som ikke har oppgitt navn (834451),"Vi bør heller tilpasse oss klimaendringene, slik menneskene alltid har gjort. Det er bedre og billigere enn å prøve å bestemme temperaturen ved å regulere mengden CO2 i atmosfæren og hvor effekten er høyst usikker og sannsynligvis ikke merkbar. Det å tilpasse oss er også mye mer konkret og enklere for folk å forstå enn det å redusere den usynlige gassen CO2. Klimaendringer vil skje uansett hva vi gjør, så vi må uansett tilpasse oss.",30.01.2024
Person som ikke har oppgitt navn (834451),"Klimahysteriet har blitt en religion hvor de som er kritiske eller uenige blir utstøtt, diskreditert og tiet i hjel. For eksempel har NRK tatt side i klimasaken og bestemt seg for en klimastrategi hvor menneskeskapte klimaendringer er reelt. Med slike massemedier nytter det ikke med en åpen, god og faktabasert debatt om klimasaken. Når forkjemperne i klimasaken må ty til slike virkemidler, tyder det på at de har en dårlig sak. Det er mange forskere som er uenige med IPCC om det menneskelige bidraget til klimaendringene. Hvor kommer deres synspunkt fram?",30.01.2024
